AÑO,MES,CONGLOME,VIVIENDA,HOGAR,CODPERSO,CODINFOR,UBIGEO,DOMINIO,ESTRATO,P32,P33_1,P33_2,P34,P37,P38,P38A,P39A,P40$1,P40$2,P40$3,P40$4,P40$5,P40$6,P40$7,P40$8,P41,P42$1,P42$2,P42$3,P42$4,P42$5,P42$6,P42$7,P42$8,P43,P45_1,P45_2,P46,P47,FACTOR07
2009,04,0112,032,11,01,01,010601,7,7,1,2,2, ,3,500,1,3,0,0,1,0,0,0,0,0,4, , , , , , , , , ,1,2,6,6,105.4
2009,04,0112,033,11,01,01,010601,7,7,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,105.4
2009,04,0112,034,11,02,02,010601,7,7,4,3,3, ,3,800,1,3,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,2,10,10,9,6,105.4
2009,04,0112,036,11,02,02,010601,7,7,4,3,2, ,3,1500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,10,6,6,105.4
2009,04,0112,071,11,01,01,010601,7,7,2,3,2, ,3,300,1,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6, ,105.4
2009,04,0112,072,11,01,01,010601,7,7,2,3,3, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,105.4
2009,04,0112,075,11,01,01,010601,7,7,2,2,2, ,3,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,105.4
2009,04,0112,076,11,01,01,010601,7,7,2,3,3, ,3,1000,2,4,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,1,6, ,105.4
2009,05,0113,006,11,02,02,010604,7,7,4,3,3, ,3,700,1,2,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,3,6,6,105.4
2009,05,0113,007,11,02,02,010604,7,7,4,1,2, ,3,1000,2,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,3,6,6,105.4
2009,05,0113,008,11,01,01,010604,7,7,4,3,2, ,3,300,1,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,2,2,6, ,105.4
2009,05,0113,009,11,01,00,010604,7,7,9, , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,105.4
2009,05,0113,065,11,01,01,010604,7,7,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,105.4
2009,05,0113,067,11,02,02,010604,7,7,4,3,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,7,105.4
2009,05,0113,071,11,01,01,010604,7,7,2,2,2, ,3,50,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,7, ,105.4
2009,06,0114,049,11,02,02,010609,7,7,3,1,1,6,3,600,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,105.4
2009,06,0114,050,11,01,01,010609,7,7,2,3,2, ,3,2500,3,4,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,5,3,6,5,105.4
2009,06,0114,051,11,01,01,010609,7,7,2,1,2, ,3,1500,2,4,0,0,0,0,1,0,0,0,4, , , , , , , , , ,2,1,6,6,105.4
2009,06,0114,052,11,02,02,010609,7,7,2,1,1,6,3,500,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,105.4
2009,06,0114,135,11,01,01,010609,7,7,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,105.4
2009,06,0114,137,11,01,01,010609,7,7,2,2,2, ,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,105.4
2009,06,0114,138,11,01,01,010609,7,7,1,1,1,7,3,300,3,2,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,4,5, ,105.4
2009,06,0114,139,11,01,01,010609,7,7,2,1,1,6,3,200,3,3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,10,3,6,6,105.4
2009,06,0115,025,11,02,02,010602,7,7,3,2,2, ,2,500,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,3,3,5,5,105.4
2009,06,0115,028,11,01,01,010602,7,7,4,1,2, ,3,300,1,3,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,2,2,6,6,105.4
2009,06,0115,030,11,01,01,010602,7,7,2,2,3, ,2,200,3,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,2,10,1,5, ,105.4
2009,06,0115,047,11,01,01,010602,7,7,1,1,1,7,3,1000,3,3,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,2,1,3,6,6,105.4
2009,06,0115,049,11,01,01,010602,7,7,4,2,2, ,3,200,3,2,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2,3,2,3, ,105.4
2009,06,0115,070,11,01,01,010602,7,7,3,2,2, ,3,150,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6, ,105.4
2009,06,0115,071,11,01,01,010602,7,7,2,2,2, ,2,2000,1,2,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,10,2,6,6,105.4
2009,06,0115,074,11,01,01,010602,7,7,2,3,3, ,2,200,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,105.4
2009,11,0116,033,11,01,01,010403,7,8,2,3,3, ,2,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,11,0116,035,11,01,01,010403,7,8,2,3,2, ,2,300,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,3, ,108.97
2009,11,0116,036,11,01,01,010403,7,8,3,1,2, ,3,200,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,3,9,108.97
2009,11,0116,037,11,01,01,010403,7,8,2,1,2, ,3,200,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,11,0116,092,11,01,01,010403,7,8,2,3,3, ,3,400,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,11,0116,093,11,01,01,010403,7,8,2,1,1,6,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,11,0116,094,11,01,01,010403,7,8,3,1,1,5,3,500,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3, ,108.97
2009,11,0116,096,11,02,02,010403,7,8,2,1,1,6,3,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,9,3,108.97
2009,09,0117,018,11,01,01,010403,7,8,4,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,3,3,97.01
2009,09,0117,019,11,02,02,010403,7,8,2,2,2, ,3,300,1,2,0,0,1,0,0,0,0,0,4, , , , , , , , , ,1,1,3,3,97.01
2009,09,0117,020,11,02,02,010403,7,8,2,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,9,3,97.01
2009,09,0117,050,11,01,01,010403,7,8,2,2,2, ,3,100,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3, ,97.01
2009,09,0117,051,11,01,01,010403,7,8,2,2,2, ,2,99999,1,2,0,0,1,0,0,0,0,0,4, , , , , , , , , ,1,1,3, ,97.01
2009,09,0117,052,11,01,01,010403,7,8,4,3,3, ,2,500,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,2,1,1,3,3,97.01
2009,09,0117,053,11,01,01,010403,7,8,2,3,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,97.01
2009,10,0118,039,11,01,01,010401,7,8,2,2,1,5,3,200,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,10,0118,040,11,01,01,010401,7,8,1,3,2, ,2,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,10,0118,041,11,01,01,010401,7,8,4,1,2, ,4,500,3,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,3,3,108.97
2009,10,0118,042,11,01,01,010401,7,8,2,1,1,5,3,200,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,9,108.97
2009,10,0118,093,11,02,02,010401,7,8,2,1,1,5,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,3,108.97
2009,10,0118,094,11,01,01,010401,7,8,2,1,1,5,2,250,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,10,0118,096,11,01,01,010401,7,8,3,1,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,3,3,108.97
2009,10,0118,097,11,02,02,010401,7,8,1,1,1,5,3,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,3,3,108.97
2009,11,0119,042,11,01,01,010205,7,8,2,1,2, ,3,1000,1,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,4,2,3,3,108.97
2009,11,0119,044,11,01,01,010205,7,8,2,1,3, ,4,800,1,1,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,3,3,108.97
2009,11,0119,117,11,01,01,010205,7,8,2,1,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,3,9,108.97
2009,11,0119,118,11,01,01,010205,7,8,2,1,1,6,3,800,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,9,108.97
2009,11,0119,121,11,01,01,010205,7,8,2,1,2, ,3,950,1,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,3,108.97
2009,11,0119,122,11,01,01,010205,7,8,1,1,1,6,4,750,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,3,9,108.97
2009,11,0119,124,11,02,02,010205,7,8,2,1,1,6,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,3,108.97
2009,12,0120,046,11,02,02,010702,7,8,4,2,3, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,9,6,108.97
2009,12,0120,047,11,02,02,010702,7,8,3,2,1,6,3,1000,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,2,3,9,6,108.97
2009,12,0120,048,11,02,02,010702,7,8,2,2,3, ,3,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,7,108.97
2009,12,0120,049,11,02,02,010702,7,8,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,108.97
2009,12,0120,135,11,02,02,010702,7,8,4,2,2, ,2,400,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,9,6,108.97
2009,12,0120,136,11,01,01,010702,7,8,2,2,2, ,3,800,1,3,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,2,3,2,5,6,108.97
2009,12,0120,137,11,01,01,010702,7,8,2,2,2, ,3,600,1,2,0,0,1,0,0,0,0,0,3,0,1,0,0,0,0,0,0,1,2,1,6, ,108.97
2009,12,0120,138,11,01,01,010702,7,8,2,2,3, ,3,500,1,3,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,0,0,2,2,1,6,6,108.97
2009,01,0121,012,11,01,01,010706,7,8,4,3,3, ,2,1500,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,3,1,6,6,103.75
2009,01,0121,013,11,01,01,010706,7,8,4,2,2, ,3,900,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,9,103.75
2009,01,0121,014,11,01,01,010706,7,8,2,2,2, ,3,200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,7,7,103.75
2009,01,0121,060,11,01,01,010706,7,8,4,2,2, ,3,200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,7, ,103.75
2009,01,0121,061,11,02,02,010706,7,8,4,3,3, ,3,600,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,103.75
2009,01,0121,063,11,02,02,010706,7,8,4,2,3, ,3,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,6,6,103.75
2009,01,0121,064,11,02,02,010706,7,8,4,2,2, ,3,2000,1,2,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,10,1,9,7,103.75
2009,02,0122,022,11,01,01,010310,7,8,4,2,2, ,2,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6, ,103.75
2009,02,0122,023,11,01,01,010310,7,8,4,2,2, ,2,150,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6, ,103.75
2009,02,0122,025,11,01,01,010310,7,8,2,2,2, ,2,1200,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,103.75
2009,02,0122,029,11,02,02,010310,7,8,2,2,2, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,9,6,103.75
2009,02,0122,093,11,01,01,010310,7,8,2,2,3, ,3,400,1,2,0,0,0,0,0,1,0,0,2,0,0,0,0,1,0,1,0,2,2,1,6,6,103.75
2009,02,0122,098,11,01,01,010310,7,8,3,2,1,6,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,9,103.75
2009,02,0122,103,11,01,01,010310,7,8,3,2,1,6,4,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,103.75
2009,02,0122,104,11,01,01,010310,7,8,4,2,3, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,103.75
2009,03,0123,041,11,02,02,010601,7,8,3,2,3, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,9,6,103.75
2009,03,0123,043,11,01,01,010601,7,8,2,2,2, ,3,500,3,4,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,1,6,6,103.75
2009,03,0123,098,11,01,01,010601,7,8,2,2,1,6,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,103.75
2009,03,0123,099,11,01,01,010601,7,8,4,2,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,6,6,103.75
2009,03,0123,100,11,01,01,010601,7,8,3,2,2, ,3,700,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,9,103.75
2009,03,0123,103,11,01,01,010601,7,8,2,2,2, ,3,1000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,5,6,103.75
2009,03,0123,104,11,01,01,010601,7,8,2,3,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,103.75
2009,03,0123,105,11,01,01,010601,7,8,3,2,2, ,3,250,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,103.75
2009,04,0124,028,11,01,01,010609,7,8,4,2,3, ,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,105.4
2009,04,0124,029,11,01,01,010609,7,8,4,3,1,6,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,10,6,6,105.4
2009,04,0124,031,11,02,02,010609,7,8,4,3,3, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,7,7,105.4
2009,04,0124,081,11,02,02,010609,7,8,2,2,2, ,3,500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,6,105.4
2009,04,0124,083,11,02,02,010609,7,8,4,2,2, ,3,600,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,1,9,7,105.4
2009,04,0124,084,11,01,01,010609,7,8,4,3,3, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,7,6,105.4
2009,04,0124,085,11,01,01,010609,7,8,4,1,1,6,3,300,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,9,105.4
2009,04,0124,086,11,02,02,010609,7,8,4,3,3, ,3,500,1,2,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,2,3,3,6,6,105.4
2009,11,0125,006,11,02,02,020101,5,3,2,2,2, ,2,800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,301.17
2009,11,0125,015,11,01,01,020101,5,3,2,2,2, ,2,1800,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,301.17
2009,11,0125,024,11,01,01,020101,5,3,2,1,2, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,2,6, ,301.17
2009,11,0125,032,11,01,01,020101,5,3,2,1,1,6,3,5000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,6,6,301.17
2009,11,0125,041,11,01,01,020101,5,3,2,2,1,6,3,2000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,1, ,301.17
2009,11,0125,060,11,01,01,020101,5,3,2,2,2, ,3,3000,2,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,4,6,6,301.17
2009,05,0126,004,11,01,01,020101,5,3,1,1,2, ,3,1500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,3,6,6,285.85
2009,05,0126,010,11,02,02,020101,5,3,2,2,2, ,3,1000,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,7,6,6,285.85
2009,05,0126,015,11,01,01,020101,5,3,2,2,3, ,3,1000,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6, ,285.85
2009,05,0126,020,11,01,01,020101,5,3,2,2,2, ,3,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,285.85
2009,05,0126,044,11,01,01,020101,5,3,2,2,2, ,2,900,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,8,5,6, ,285.85
2009,05,0126,049,11,01,01,020101,5,3,2,1,2, ,3,1500,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,285.85
2009,12,0127,003,11,02,02,020101,5,3,2,2,1,6,3,625,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,9,6,301.17
2009,12,0127,015,11,01,01,020101,5,3,1,1,1,6,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,7,6,6,301.17
2009,12,0127,027,11,01,01,020101,5,3,1,2,2, ,3,800,3,3,0,0,0,0,1,0,0,0,4, , , , , , , , , ,2,1,6, ,301.17
2009,12,0127,052,11,01,01,020101,5,3,2,2,3, ,3,800,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,4,7,6, ,301.17
2009,12,0127,063,11,01,01,020101,5,3,2,2,2, ,3,375,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,301.17
2009,12,0127,089,11,01,01,020101,5,3,2,2,2, ,3,3000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,301.17
2009,08,0128,002,11,01,01,020101,5,3,2,3,3, ,3,1500,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,7,5,6, ,267.06
2009,08,0128,024,12,01,01,020101,5,3,2,2,2, ,3,300,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6, ,267.06
2009,08,0128,024,22,02,02,020101,5,3,2,2,2, ,3,500,2,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,9,6,267.06
2009,08,0128,034,11,02,02,020101,5,3,2,1,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,267.06
2009,08,0128,056,11,02,02,020101,5,3,4,2,3, ,2,800,1,2,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,9,1,267.06
2009,08,0128,067,11,01,01,020101,5,3,3,1,3, ,2,1000,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,1,6,6,267.06
2009,08,0128,088,11,01,01,020101,5,3,2,2,2, ,3,500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,9,267.06
2009,09,0129,008,11,01,01,020101,5,3,4,1,3, ,2,500,2,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,1,0,2,3,1,1, ,267.06
2009,09,0129,037,11,01,01,020101,5,3,4,1,3, ,1,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,1,6,6,267.06
2009,09,0129,052,11,01,01,020101,5,3,2,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,6,267.06
2009,09,0129,077,11,01,01,020101,5,3,3,3,3, ,2,2000,2,3,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,3,2,1,1,267.06
2009,09,0129,089,11,02,02,020101,5,3,4,1,3, ,2,2500,1,3,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,6,6,267.06
2009,09,0129,112,11,01,01,020101,5,3,4,3,3, ,2,1800,1,3,0,1,0,0,0,0,0,0,3,0,1,0,0,0,0,0,0,2,2,2,6,1,267.06
2009,10,0130,011,11,01,01,020101,5,3,4,2,3, ,2,600,1,3,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0,0,0,2,2,1,1,1,301.17
2009,10,0130,037,11,01,01,020101,5,3,2,2,2, ,2,400,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,301.17
2009,10,0130,050,11,02,02,020101,5,3,2,2,2, ,3,700,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,6,6,301.17
2009,10,0130,076,11,01,01,020101,5,3,2,2,2, ,3,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1, ,301.17
2009,10,0130,087,11,02,02,020101,5,3,2,2,2, ,3,1200,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,1,1,301.17
2009,10,0130,111,11,02,02,020101,5,3,2,2,3, ,2,500,2,3,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,2,2,2,1,1,301.17
2009,11,0131,009,11,01,01,020105,5,3,2,2,3, ,3,2000,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,5,6,6,301.17
2009,11,0131,034,11,01,01,020105,5,3,2,2,2, ,2,250,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,2,1, ,301.17
2009,11,0131,044,11,01,01,020105,5,3,1,1,1,6,3,3000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1, ,301.17
2009,11,0131,085,11,01,01,020105,5,3,2,1,1,6,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,2,6,6,301.17
2009,11,0131,111,11,01,01,020105,5,3,3,2,3, ,3,3500,3,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,4,3,1,6,301.17
2009,12,0132,031,11,02,02,020105,5,3,2,2,2, ,2,1000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,277.69
2009,12,0132,058,11,02,02,020105,5,3,2,1,2, ,3,3000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,277.69
2009,12,0132,081,11,01,01,020105,5,3,2,2,2, ,3,2000,3,4,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,2,1,6,277.69
2009,12,0132,093,11,01,01,020105,5,3,2,2,2, ,3,2000,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,5,3,6,6,277.69
2009,12,0132,117,11,01,01,020105,5,3,2,2,2, ,3,1600,3,3,0,0,0,0,0,0,1,0,4, , , , , , , , , ,7,3,1,6,277.69
2009,01,0133,003,11,01,01,020101,5,3,2,2,2, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,6,6,262.12
2009,01,0133,016,11,01,01,020101,5,3,2,2,3, ,2,700,1,3,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,2,2,6, ,262.12
2009,01,0133,028,11,01,01,020101,5,3,4,1,1,7,3,1000,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,5,2,6, ,262.12
2009,01,0133,057,11,02,02,020101,5,3,2,2,2, ,2,800,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,2,6,1,262.12
2009,01,0133,084,11,01,01,020101,5,3,2,1,2, ,2,1500,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,262.12
2009,01,0133,109,11,01,01,020101,5,3,2,2,2, ,3,1500,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,6,262.12
2009,02,0134,006,11,01,01,020105,5,3,2,2,2, ,2,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,262.12
2009,02,0134,016,11,01,01,020105,5,3,2,3,2, ,3,1000,1,3,0,1,0,0,0,0,0,0,3,0,0,0,1,0,0,0,0,2,1,1,1,1,262.12
2009,02,0134,027,11,01,01,020105,5,3,2,2,2, ,3,400,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,262.12
2009,02,0134,068,11,01,01,020105,5,3,1,3,2, ,3,1000,1,3,1,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,2,5,2,6, ,262.12
2009,02,0134,078,11,01,01,020105,5,3,2,2,2, ,2,500,1,1,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,1,2,1,1, ,262.12
2009,02,0134,106,11,02,02,020105,5,3,2,2,3, ,2,600,1,3,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2,2,1,6,1,262.12
2009,03,0135,012,11,01,01,020105,5,3,2,1,2, ,3,200,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1, ,262.12
2009,03,0135,025,11,01,01,020105,5,3,2,2,2, ,3,300,1,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,262.12
2009,03,0135,036,11,01,01,020105,5,3,2,2,2, ,2,200,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,262.12
2009,03,0135,047,11,02,02,020105,5,3,2,1,3, ,2,800,1,2,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,2,1,1,6,1,262.12
2009,03,0135,070,11,02,02,020105,5,3,2,1,2, ,3,300,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,1,1,1,1,262.12
2009,03,0135,082,11,01,01,020105,5,3,2,1,2, ,3,800,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,3,3,1,1,262.12
2009,04,0136,018,11,01,01,020105,5,3,1,2,2, ,3,150,1,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1, ,263.56
2009,04,0136,030,11,01,01,020105,5,3,4,3,3, ,3,3500,3,3,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,1,2,3,1,6,1,263.56
2009,04,0136,042,11,01,01,020105,5,3,2,2,2, ,2,1200,3,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,1,1,1,263.56
2009,04,0136,058,11,02,02,020105,5,3,2,2,3, ,3,500,2,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,10,1,6,1,263.56
2009,04,0136,085,11,02,02,020105,5,3,2,2,1,5,3,1000,3,3,0,0,0,0,0,0,0,1, , , , , , , , , , ,2,2,1,1,263.56
2009,04,0136,110,11,01,01,020105,5,3,1,2,2, ,2,3500,2,2,0,0,0,0,0,0,0,1, , , , , , , , , , ,9,9,6, ,263.56
