Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Nov 2015 - Abr 2016,NACIONAL,NADA / POCO,62.379623413085902
Nov 2015 - Abr 2016,NACIONAL,SUFICIENTE / BASTANTE,26.012340545654201
Nov 2015 - Abr 2016,NACIONAL,NO SABE,11.608036994934
Nov 2015 - Abr 2016,URBANO,NADA / POCO,64.247550964355398
Nov 2015 - Abr 2016,URBANO,SUFICIENTE / BASTANTE,27.149616241455
Nov 2015 - Abr 2016,URBANO,NO SABE,8.6028308868408203
Nov 2015 - Abr 2016,RURAL,NADA / POCO,54.989006042480398
Nov 2015 - Abr 2016,RURAL,SUFICIENTE / BASTANTE,21.512620925903299
Nov 2015 - Abr 2016,RURAL,NO SABE,23.4983730316162
Dic 2015 - May 2016,NACIONAL,NADA / POCO,62.468902587890597
Dic 2015 - May 2016,NACIONAL,SUFICIENTE / BASTANTE,25.777307510375898
Dic 2015 - May 2016,NACIONAL,NO SABE,11.753789901733301
Dic 2015 - May 2016,URBANO,NADA / POCO,64.296440124511705
Dic 2015 - May 2016,URBANO,SUFICIENTE / BASTANTE,26.7528781890869
Dic 2015 - May 2016,URBANO,NO SABE,8.9506845474243093
Dic 2015 - May 2016,RURAL,NADA / POCO,55.225807189941399
Dic 2015 - May 2016,RURAL,SUFICIENTE / BASTANTE,21.910820007324201
Dic 2015 - May 2016,RURAL,NO SABE,22.8633728027343
Ene 2016 - Jun 2016,NACIONAL,NADA / POCO,62.3394165039062
Ene 2016 - Jun 2016,NACIONAL,SUFICIENTE / BASTANTE,25.419170379638601
Ene 2016 - Jun 2016,NACIONAL,NO SABE,12.2414140701293
Ene 2016 - Jun 2016,URBANO,NADA / POCO,64.191162109375
Ene 2016 - Jun 2016,URBANO,SUFICIENTE / BASTANTE,26.4170627593994
Ene 2016 - Jun 2016,URBANO,NO SABE,9.3917760848999006
Ene 2016 - Jun 2016,RURAL,NADA / POCO,54.971221923828097
Ene 2016 - Jun 2016,RURAL,SUFICIENTE / BASTANTE,21.4485054016113
Ene 2016 - Jun 2016,RURAL,NO SABE,23.580272674560501
Feb 2016 - Jul 2016,NACIONAL,NADA / POCO,62.152732849121001
Feb 2016 - Jul 2016,NACIONAL,SUFICIENTE / BASTANTE,25.224529266357401
Feb 2016 - Jul 2016,NACIONAL,NO SABE,12.6227369308471
Feb 2016 - Jul 2016,URBANO,NADA / POCO,63.939525604247997
Feb 2016 - Jul 2016,URBANO,SUFICIENTE / BASTANTE,26.202226638793899
Feb 2016 - Jul 2016,URBANO,NO SABE,9.8582487106323207
Feb 2016 - Jul 2016,RURAL,NADA / POCO,55.032470703125
Feb 2016 - Jul 2016,RURAL,SUFICIENTE / BASTANTE,21.328447341918899
Feb 2016 - Jul 2016,RURAL,NO SABE,23.639083862304599
Mar 2016 - Ago 2016,NACIONAL,NADA / POCO,62.152477264404197
Mar 2016 - Ago 2016,NACIONAL,SUFICIENTE / BASTANTE,24.836114883422798
Mar 2016 - Ago 2016,NACIONAL,NO SABE,13.0114088058471
Mar 2016 - Ago 2016,URBANO,NADA / POCO,63.707046508788999
Mar 2016 - Ago 2016,URBANO,SUFICIENTE / BASTANTE,25.723474502563398
Mar 2016 - Ago 2016,URBANO,NO SABE,10.569478988647401
Mar 2016 - Ago 2016,RURAL,NADA / POCO,55.967254638671797
Mar 2016 - Ago 2016,RURAL,SUFICIENTE / BASTANTE,21.3055419921875
Mar 2016 - Ago 2016,RURAL,NO SABE,22.727205276489201
Abr 2016 - Sep 2016,NACIONAL,NADA / POCO,62.190097808837798
Abr 2016 - Sep 2016,NACIONAL,SUFICIENTE / BASTANTE,24.859956741333001
Abr 2016 - Sep 2016,NACIONAL,NO SABE,12.9499454498291
Abr 2016 - Sep 2016,URBANO,NADA / POCO,63.847446441650298
Abr 2016 - Sep 2016,URBANO,SUFICIENTE / BASTANTE,25.607564926147401
