Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Nov 2015 - Abr 2016,NACIONAL,NADA / POCO,40.595848083496001
Nov 2015 - Abr 2016,NACIONAL,SUFICIENTE / BASTANTE,56.3848876953125
Nov 2015 - Abr 2016,NACIONAL,NO SABE,3.0192632675170801
Nov 2015 - Abr 2016,URBANO,NADA / POCO,39.094707489013601
Nov 2015 - Abr 2016,URBANO,SUFICIENTE / BASTANTE,59.011024475097599
Nov 2015 - Abr 2016,URBANO,NO SABE,1.8942680358886701
Nov 2015 - Abr 2016,RURAL,NADA / POCO,46.535232543945298
Nov 2015 - Abr 2016,RURAL,SUFICIENTE / BASTANTE,45.994369506835902
Nov 2015 - Abr 2016,RURAL,NO SABE,7.4703955650329501
Dic 2015 - May 2016,NACIONAL,NADA / POCO,40.327659606933501
Dic 2015 - May 2016,NACIONAL,SUFICIENTE / BASTANTE,56.614284515380803
Dic 2015 - May 2016,NACIONAL,NO SABE,3.05805492401123
Dic 2015 - May 2016,URBANO,NADA / POCO,38.869007110595703
Dic 2015 - May 2016,URBANO,SUFICIENTE / BASTANTE,59.202342987060497
Dic 2015 - May 2016,URBANO,NO SABE,1.9286485910415601
Dic 2015 - May 2016,RURAL,NADA / POCO,46.108757019042898
Dic 2015 - May 2016,RURAL,SUFICIENTE / BASTANTE,46.356998443603501
Dic 2015 - May 2016,RURAL,NO SABE,7.5342459678649902
Ene 2016 - Jun 2016,NACIONAL,NADA / POCO,39.356876373291001
Ene 2016 - Jun 2016,NACIONAL,SUFICIENTE / BASTANTE,57.3922729492187
Ene 2016 - Jun 2016,NACIONAL,NO SABE,3.2508511543273899
Ene 2016 - Jun 2016,URBANO,NADA / POCO,37.773563385009702
Ene 2016 - Jun 2016,URBANO,SUFICIENTE / BASTANTE,60.173530578613203
Ene 2016 - Jun 2016,URBANO,NO SABE,2.05290603637695
Ene 2016 - Jun 2016,RURAL,NADA / POCO,45.656970977783203
Ene 2016 - Jun 2016,RURAL,SUFICIENTE / BASTANTE,46.325489044189403
Ene 2016 - Jun 2016,RURAL,NO SABE,8.0175371170043892
Feb 2016 - Jul 2016,NACIONAL,NADA / POCO,39.412609100341697
Feb 2016 - Jul 2016,NACIONAL,SUFICIENTE / BASTANTE,57.046291351318303
Feb 2016 - Jul 2016,NACIONAL,NO SABE,3.5410971641540501
Feb 2016 - Jul 2016,URBANO,NADA / POCO,37.872539520263601
Feb 2016 - Jul 2016,URBANO,SUFICIENTE / BASTANTE,59.816318511962798
Feb 2016 - Jul 2016,URBANO,NO SABE,2.3111422061920099
Feb 2016 - Jul 2016,RURAL,NADA / POCO,45.549720764160099
Feb 2016 - Jul 2016,RURAL,SUFICIENTE / BASTANTE,46.0078735351562
Feb 2016 - Jul 2016,RURAL,NO SABE,8.4424047470092702
Mar 2016 - Ago 2016,NACIONAL,NADA / POCO,38.252384185791001
Mar 2016 - Ago 2016,NACIONAL,SUFICIENTE / BASTANTE,57.969676971435497
Mar 2016 - Ago 2016,NACIONAL,NO SABE,3.7779397964477499
Mar 2016 - Ago 2016,URBANO,NADA / POCO,36.428249359130803
Mar 2016 - Ago 2016,URBANO,SUFICIENTE / BASTANTE,61.089962005615199
Mar 2016 - Ago 2016,URBANO,NO SABE,2.48179006576538
Mar 2016 - Ago 2016,RURAL,NADA / POCO,45.5101318359375
Mar 2016 - Ago 2016,RURAL,SUFICIENTE / BASTANTE,45.554893493652301
Mar 2016 - Ago 2016,RURAL,NO SABE,8.9349765777587802
Abr 2016 - Sep 2016,NACIONAL,NADA / POCO,38.425682067871001
Abr 2016 - Sep 2016,NACIONAL,SUFICIENTE / BASTANTE,57.691715240478501
