Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Abr 2016 - Sep 2016,URBANO,NADA / POCO,76.016174316406193
Abr 2016 - Sep 2016,URBANO,SUFICIENTE / BASTANTE,20.367223739623999
Abr 2016 - Sep 2016,URBANO,NO SABE,3.61659836769104
Abr 2016 - Sep 2016,RURAL,NADA / POCO,75.219558715820298
Abr 2016 - Sep 2016,RURAL,SUFICIENTE / BASTANTE,17.775520324706999
Abr 2016 - Sep 2016,RURAL,NO SABE,7.0049238204956001
May 2016 - Oct 2016,NACIONAL,NADA / POCO,76.269966125488196
May 2016 - Oct 2016,NACIONAL,SUFICIENTE / BASTANTE,19.490594863891602
May 2016 - Oct 2016,NACIONAL,NO SABE,4.2394390106201101
May 2016 - Oct 2016,URBANO,NADA / POCO,76.363906860351506
May 2016 - Oct 2016,URBANO,SUFICIENTE / BASTANTE,20.134284973144499
May 2016 - Oct 2016,URBANO,NO SABE,3.5018074512481601
May 2016 - Oct 2016,RURAL,NADA / POCO,75.894386291503906
May 2016 - Oct 2016,RURAL,SUFICIENTE / BASTANTE,16.917129516601499
May 2016 - Oct 2016,RURAL,NO SABE,7.1884827613830504
Jun 2016 - Nov 2016,NACIONAL,NADA / POCO,76.6337890625
Jun 2016 - Nov 2016,NACIONAL,SUFICIENTE / BASTANTE,19.3220310211181
Jun 2016 - Nov 2016,NACIONAL,NO SABE,4.0441794395446697
Jun 2016 - Nov 2016,URBANO,NADA / POCO,76.798248291015597
Jun 2016 - Nov 2016,URBANO,SUFICIENTE / BASTANTE,19.9195442199707
Jun 2016 - Nov 2016,URBANO,NO SABE,3.2822070121765101
Jun 2016 - Nov 2016,RURAL,NADA / POCO,75.975715637207003
Jun 2016 - Nov 2016,RURAL,SUFICIENTE / BASTANTE,16.931116104125898
Jun 2016 - Nov 2016,RURAL,NO SABE,7.0931706428527797
Jul 2016 - Dic 2016,NACIONAL,NADA / POCO,77.074531555175696
Jul 2016 - Dic 2016,NACIONAL,SUFICIENTE / BASTANTE,19.1662902832031
Jul 2016 - Dic 2016,NACIONAL,NO SABE,3.75918221473693
Jul 2016 - Dic 2016,URBANO,NADA / POCO,77.283248901367102
Jul 2016 - Dic 2016,URBANO,SUFICIENTE / BASTANTE,19.769954681396399
Jul 2016 - Dic 2016,URBANO,NO SABE,2.9467999935150102
Jul 2016 - Dic 2016,RURAL,NADA / POCO,76.235786437988196
Jul 2016 - Dic 2016,RURAL,SUFICIENTE / BASTANTE,16.740432739257798
Jul 2016 - Dic 2016,RURAL,NO SABE,7.02378177642822
Ago 2016 - Ene 2017,NACIONAL,NADA / POCO,77.942300000000003
Ago 2016 - Ene 2017,NACIONAL,SUFICIENTE / BASTANTE,18.71067
Ago 2016 - Ene 2017,NACIONAL,NO SABE,3.3470339999999998
Ago 2016 - Ene 2017,URBANO,NADA / POCO,78.202799999999996
Ago 2016 - Ene 2017,URBANO,SUFICIENTE / BASTANTE,19.256730000000001
Ago 2016 - Ene 2017,URBANO,NO SABE,2.5404779999999998
Ago 2016 - Ene 2017,RURAL,NADA / POCO,76.890129999999999
Ago 2016 - Ene 2017,RURAL,SUFICIENTE / BASTANTE,16.505130000000001
Ago 2016 - Ene 2017,RURAL,NO SABE,6.6047359999999999
Sep 2016 - Feb 2017,NACIONAL,NADA / POCO,78.717240000000004
Sep 2016 - Feb 2017,NACIONAL,SUFICIENTE / BASTANTE,18.109400000000001
Sep 2016 - Feb 2017,NACIONAL,NO SABE,3.173362
Sep 2016 - Feb 2017,URBANO,NADA / POCO,79.289469999999994
Sep 2016 - Feb 2017,URBANO,SUFICIENTE / BASTANTE,18.44106
Sep 2016 - Feb 2017,URBANO,NO SABE,2.2694719999999999
Sep 2016 - Feb 2017,RURAL,NADA / POCO,76.393569999999997
Sep 2016 - Feb 2017,RURAL,SUFICIENTE / BASTANTE,16.762640000000001
Sep 2016 - Feb 2017,RURAL,NO SABE,6.8437869999999998
Oct 2016 - Mar 2017,NACIONAL,NADA / POCO,79.530760000000001
Oct 2016 - Mar 2017,NACIONAL,SUFICIENTE / BASTANTE,17.400110000000002
Oct 2016 - Mar 2017,NACIONAL,NO SABE,3.0691329999999999
Oct 2016 - Mar 2017,URBANO,NADA / POCO,80.113010000000003
Oct 2016 - Mar 2017,URBANO,SUFICIENTE / BASTANTE,17.755859999999998
Oct 2016 - Mar 2017,URBANO,NO SABE,2.1311309999999999
Oct 2016 - Mar 2017,RURAL,NADA / POCO,77.161950000000004
Oct 2016 - Mar 2017,RURAL,SUFICIENTE / BASTANTE,15.95279
Oct 2016 - Mar 2017,RURAL,NO SABE,6.885256
Nov 2016 - Abr 2017,NACIONAL,NADA / POCO,79.80265
Nov 2016 - Abr 2017,NACIONAL,SUFICIENTE / BASTANTE,17.114599999999999
Nov 2016 - Abr 2017,NACIONAL,NO SABE,3.0827520000000002
Nov 2016 - Abr 2017,URBANO,NADA / POCO,80.48921
Nov 2016 - Abr 2017,URBANO,SUFICIENTE / BASTANTE,17.297260000000001
Nov 2016 - Abr 2017,URBANO,NO SABE,2.2135229999999999
Nov 2016 - Abr 2017,RURAL,NADA / POCO,77.008139999999997
Nov 2016 - Abr 2017,RURAL,SUFICIENTE / BASTANTE,16.371079999999999
Nov 2016 - Abr 2017,RURAL,NO SABE,6.6207789999999997
Dic 2016 - May 2017,NACIONAL,NADA / POCO,79.808019999999999
Dic 2016 - May 2017,NACIONAL,SUFICIENTE / BASTANTE,16.900110000000002
Dic 2016 - May 2017,NACIONAL,NO SABE,3.2918729999999998
Dic 2016 - May 2017,URBANO,NADA / POCO,80.348219999999998
Dic 2016 - May 2017,URBANO,SUFICIENTE / BASTANTE,17.238379999999999
Dic 2016 - May 2017,URBANO,NO SABE,2.4134000000000002
Dic 2016 - May 2017,RURAL,NADA / POCO,77.598839999999996
Dic 2016 - May 2017,RURAL,SUFICIENTE / BASTANTE,15.516780000000001
Dic 2016 - May 2017,RURAL,NO SABE,6.8843839999999998
Ene 2017 - Jun 2017,NACIONAL,NADA / POCO,79.832539999999995
Ene 2017 - Jun 2017,NACIONAL,SUFICIENTE / BASTANTE,16.808599999999998
Ene 2017 - Jun 2017,NACIONAL,NO SABE,3.3588589999999998
Ene 2017 - Jun 2017,URBANO,NADA / POCO,80.254270000000005
Ene 2017 - Jun 2017,URBANO,SUFICIENTE / BASTANTE,17.27636
Ene 2017 - Jun 2017,URBANO,NO SABE,2.469373
Ene 2017 - Jun 2017,RURAL,NADA / POCO,78.107320000000001
Ene 2017 - Jun 2017,RURAL,SUFICIENTE / BASTANTE,14.895060000000001
Ene 2017 - Jun 2017,RURAL,NO SABE,6.997617
Feb 2017 - Jul 2017,NACIONAL,NADA / POCO,79.694320000000005
Feb 2017 - Jul 2017,NACIONAL,SUFICIENTE / BASTANTE,16.62283
Feb 2017 - Jul 2017,NACIONAL,NO SABE,3.6828439999999998
Feb 2017 - Jul 2017,URBANO,NADA / POCO,80.192250000000001
Feb 2017 - Jul 2017,URBANO,SUFICIENTE / BASTANTE,17.04541
Feb 2017 - Jul 2017,URBANO,NO SABE,2.762337
Feb 2017 - Jul 2017,RURAL,NADA / POCO,77.654629999999997
Feb 2017 - Jul 2017,RURAL,SUFICIENTE / BASTANTE,14.89181
Feb 2017 - Jul 2017,RURAL,NO SABE,7.4535650000000002
Mar 2017 - Ago 2017,NACIONAL,NADA / POCO,79.535380000000004
Mar 2017 - Ago 2017,NACIONAL,SUFICIENTE / BASTANTE,16.65579
Mar 2017 - Ago 2017,NACIONAL,NO SABE,3.808827
Mar 2017 - Ago 2017,URBANO,NADA / POCO,79.966520000000003
Mar 2017 - Ago 2017,URBANO,SUFICIENTE / BASTANTE,17.092390000000002
Mar 2017 - Ago 2017,URBANO,NO SABE,2.9410919999999998
Mar 2017 - Ago 2017,RURAL,NADA / POCO,77.762289999999993
Mar 2017 - Ago 2017,RURAL,SUFICIENTE / BASTANTE,14.860290000000001
Mar 2017 - Ago 2017,RURAL,NO SABE,7.3774290000000002
Abr 2017 - Sep 2017,NACIONAL,NADA / POCO,79.469470000000001
Abr 2017 - Sep 2017,NACIONAL,SUFICIENTE / BASTANTE,16.75066
Abr 2017 - Sep 2017,NACIONAL,NO SABE,3.7798699999999998
Abr 2017 - Sep 2017,URBANO,NADA / POCO,79.976309999999998
Abr 2017 - Sep 2017,URBANO,SUFICIENTE / BASTANTE,17.091619999999999
Abr 2017 - Sep 2017,URBANO,NO SABE,2.932077
Abr 2017 - Sep 2017,RURAL,NADA / POCO,77.374830000000003
Abr 2017 - Sep 2017,RURAL,SUFICIENTE / BASTANTE,15.341559999999999
Abr 2017 - Sep 2017,RURAL,NO SABE,7.2836049999999997
May 2017 - Oct 2017,NACIONAL,NADA / POCO,79.535610000000005
May 2017 - Oct 2017,NACIONAL,SUFICIENTE / BASTANTE,16.6205
May 2017 - Oct 2017,NACIONAL,NO SABE,3.8438919999999999
May 2017 - Oct 2017,URBANO,NADA / POCO,79.815430000000006
May 2017 - Oct 2017,URBANO,SUFICIENTE / BASTANTE,17.129989999999999
May 2017 - Oct 2017,URBANO,NO SABE,3.0545819999999999
May 2017 - Oct 2017,RURAL,NADA / POCO,78.374840000000006
May 2017 - Oct 2017,RURAL,SUFICIENTE / BASTANTE,14.507020000000001
May 2017 - Oct 2017,RURAL,NO SABE,7.118144
Jun 2017 - Nov 2017,NACIONAL,NADA / POCO,80.230469999999997
Jun 2017 - Nov 2017,NACIONAL,SUFICIENTE / BASTANTE,16.114979999999999
Jun 2017 - Nov 2017,NACIONAL,NO SABE,3.6545519999999998
Jun 2017 - Nov 2017,URBANO,NADA / POCO,80.652060000000006
Jun 2017 - Nov 2017,URBANO,SUFICIENTE / BASTANTE,16.499110000000002
Jun 2017 - Nov 2017,URBANO,NO SABE,2.8488289999999998
Jun 2017 - Nov 2017,RURAL,NADA / POCO,78.481099999999998
Jun 2017 - Nov 2017,RURAL,SUFICIENTE / BASTANTE,14.521100000000001
Jun 2017 - Nov 2017,RURAL,NO SABE,6.9977980000000004
Jul 2017 - Dic 2017,NACIONAL,NADA / POCO,80.738849999999999
Jul 2017 - Dic 2017,NACIONAL,SUFICIENTE / BASTANTE,15.68801
Jul 2017 - Dic 2017,NACIONAL,NO SABE,3.57314
Jul 2017 - Dic 2017,URBANO,NADA / POCO,81.171430000000001
Jul 2017 - Dic 2017,URBANO,SUFICIENTE / BASTANTE,16.062139999999999
Jul 2017 - Dic 2017,URBANO,NO SABE,2.7664279999999999
Jul 2017 - Dic 2017,RURAL,NADA / POCO,78.935100000000006
Jul 2017 - Dic 2017,RURAL,SUFICIENTE / BASTANTE,14.127980000000001
Jul 2017 - Dic 2017,RURAL,NO SABE,6.9369100000000001
Ago 2017 - Ene 2018,NACIONAL,NADA / POCO,81.529529999999994
Ago 2017 - Ene 2018,NACIONAL,SUFICIENTE / BASTANTE,15.04433
Ago 2017 - Ene 2018,NACIONAL,NO SABE,3.4261469999999998
Ago 2017 - Ene 2018,URBANO,NADA / POCO,81.852080000000001
Ago 2017 - Ene 2018,URBANO,SUFICIENTE / BASTANTE,15.43469
Ago 2017 - Ene 2018,URBANO,NO SABE,2.7132329999999998
Ago 2017 - Ene 2018,RURAL,NADA / POCO,80.183080000000004
Ago 2017 - Ene 2018,RURAL,SUFICIENTE / BASTANTE,13.41484
Ago 2017 - Ene 2018,RURAL,NO SABE,6.4020789999999996
Sep 2017 - Feb 2018,NACIONAL,NADA / POCO,81.97063
Sep 2017 - Feb 2018,NACIONAL,SUFICIENTE / BASTANTE,14.59083
Sep 2017 - Feb 2018,NACIONAL,NO SABE,3.4385460000000001
Sep 2017 - Feb 2018,URBANO,NADA / POCO,82.282690000000002
Sep 2017 - Feb 2018,URBANO,SUFICIENTE / BASTANTE,14.985239999999999
Sep 2017 - Feb 2018,URBANO,NO SABE,2.7320720000000001
Sep 2017 - Feb 2018,RURAL,NADA / POCO,80.669610000000006
Sep 2017 - Feb 2018,RURAL,SUFICIENTE / BASTANTE,12.946440000000001
Sep 2017 - Feb 2018,RURAL,NO SABE,6.3839550000000003
Oct 2017 - Mar 2018,NACIONAL,NADA / POCO,82.21405
Oct 2017 - Mar 2018,NACIONAL,SUFICIENTE / BASTANTE,14.305720000000001
Oct 2017 - Mar 2018,NACIONAL,NO SABE,3.480226
Oct 2017 - Mar 2018,URBANO,NADA / POCO,82.515810000000002
Oct 2017 - Mar 2018,URBANO,SUFICIENTE / BASTANTE,14.705019999999999
Oct 2017 - Mar 2018,URBANO,NO SABE,2.779169
Oct 2017 - Mar 2018,RURAL,NADA / POCO,80.953339999999997
Oct 2017 - Mar 2018,RURAL,SUFICIENTE / BASTANTE,12.63754
Oct 2017 - Mar 2018,RURAL,NO SABE,6.4091149999999999
Nov 2017 - Abr 2018,NACIONAL,NADA / POCO,82.587180000000004
Nov 2017 - Abr 2018,NACIONAL,SUFICIENTE / BASTANTE,14.135960000000001
Nov 2017 - Abr 2018,NACIONAL,NO SABE,3.2768630000000001
Nov 2017 - Abr 2018,URBANO,NADA / POCO,82.946380000000005
Nov 2017 - Abr 2018,URBANO,SUFICIENTE / BASTANTE,14.464449999999999
Nov 2017 - Abr 2018,URBANO,NO SABE,2.589175
Nov 2017 - Abr 2018,RURAL,NADA / POCO,81.080399999999997
Nov 2017 - Abr 2018,RURAL,SUFICIENTE / BASTANTE,12.757989999999999
Nov 2017 - Abr 2018,RURAL,NO SABE,6.1616070000000001
Dic 2017 - May 2018,NACIONAL,NADA / POCO,83.121359999999996
Dic 2017 - May 2018,NACIONAL,SUFICIENTE / BASTANTE,13.696719999999999
Dic 2017 - May 2018,NACIONAL,NO SABE,3.181921
Dic 2017 - May 2018,URBANO,NADA / POCO,83.562880000000007
Dic 2017 - May 2018,URBANO,SUFICIENTE / BASTANTE,13.96931
Dic 2017 - May 2018,URBANO,NO SABE,2.467803
Dic 2017 - May 2018,RURAL,NADA / POCO,81.261229999999998
Dic 2017 - May 2018,RURAL,SUFICIENTE / BASTANTE,12.54828
Dic 2017 - May 2018,RURAL,NO SABE,6.1904890000000004
Ene 2018 - Jun 2018,NACIONAL,NADA / POCO,83.273449999999997
Ene 2018 - Jun 2018,NACIONAL,SUFICIENTE / BASTANTE,13.55233
Ene 2018 - Jun 2018,NACIONAL,NO SABE,3.1742159999999999
Ene 2018 - Jun 2018,URBANO,NADA / POCO,83.750240000000005
Ene 2018 - Jun 2018,URBANO,SUFICIENTE / BASTANTE,13.714359999999999
Ene 2018 - Jun 2018,URBANO,NO SABE,2.535396
Ene 2018 - Jun 2018,RURAL,NADA / POCO,81.262100000000004
Ene 2018 - Jun 2018,RURAL,SUFICIENTE / BASTANTE,12.8688
Ene 2018 - Jun 2018,RURAL,NO SABE,5.8691019999999998
Feb 2018 - Jul 2018,NACIONAL,NADA / POCO,84.004589999999993
Feb 2018 - Jul 2018,NACIONAL,SUFICIENTE / BASTANTE,12.91747
Feb 2018 - Jul 2018,NACIONAL,NO SABE,3.077931
Feb 2018 - Jul 2018,URBANO,NADA / POCO,84.675939999999997
Feb 2018 - Jul 2018,URBANO,SUFICIENTE / BASTANTE,12.99654
Feb 2018 - Jul 2018,URBANO,NO SABE,2.3275160000000001
Feb 2018 - Jul 2018,RURAL,NADA / POCO,81.160399999999996
Feb 2018 - Jul 2018,RURAL,SUFICIENTE / BASTANTE,12.582509999999999
Feb 2018 - Jul 2018,RURAL,NO SABE,6.2570889999999997
Mar 2018 - Ago 2018,NACIONAL,NADA / POCO,84.541359999999997
Mar 2018 - Ago 2018,NACIONAL,SUFICIENTE / BASTANTE,12.4848
Mar 2018 - Ago 2018,NACIONAL,NO SABE,2.9738389999999999
Mar 2018 - Ago 2018,URBANO,NADA / POCO,85.229889999999997
Mar 2018 - Ago 2018,URBANO,SUFICIENTE / BASTANTE,12.487130000000001
Mar 2018 - Ago 2018,URBANO,NO SABE,2.2829760000000001
Mar 2018 - Ago 2018,RURAL,NADA / POCO,81.607380000000006
Mar 2018 - Ago 2018,RURAL,SUFICIENTE / BASTANTE,12.474880000000001
Mar 2018 - Ago 2018,RURAL,NO SABE,5.917745
Abr 2018 - Sep 2018,NACIONAL,NADA / POCO,85.006029999999996
Abr 2018 - Sep 2018,NACIONAL,SUFICIENTE / BASTANTE,12.03961
Abr 2018 - Sep 2018,NACIONAL,NO SABE,2.9543529999999998
Abr 2018 - Sep 2018,URBANO,NADA / POCO,85.657589999999999
Abr 2018 - Sep 2018,URBANO,SUFICIENTE / BASTANTE,12.062849999999999
Abr 2018 - Sep 2018,URBANO,NO SABE,2.27956
Abr 2018 - Sep 2018,RURAL,NADA / POCO,82.224059999999994
Abr 2018 - Sep 2018,RURAL,SUFICIENTE / BASTANTE,11.940379999999999
Abr 2018 - Sep 2018,RURAL,NO SABE,5.8355509999999997
May 2018 - Oct 2018,NACIONAL,NADA / POCO,85.307550000000006
May 2018 - Oct 2018,NACIONAL,SUFICIENTE / BASTANTE,11.66094
May 2018 - Oct 2018,NACIONAL,NO SABE,3.0315099999999999
May 2018 - Oct 2018,URBANO,NADA / POCO,86.081680000000006
May 2018 - Oct 2018,URBANO,SUFICIENTE / BASTANTE,11.580410000000001
May 2018 - Oct 2018,URBANO,NO SABE,2.3379099999999999
May 2018 - Oct 2018,RURAL,NADA / POCO,81.999049999999997
May 2018 - Oct 2018,RURAL,SUFICIENTE / BASTANTE,12.00512
May 2018 - Oct 2018,RURAL,NO SABE,5.9958299999999998
Jun 2018 - Nov 2018,NACIONAL,NADA / POCO,84.648840000000007
Jun 2018 - Nov 2018,NACIONAL,SUFICIENTE / BASTANTE,12.204029999999999
Jun 2018 - Nov 2018,NACIONAL,NO SABE,3.1471300000000002
Jun 2018 - Nov 2018,URBANO,NADA / POCO,85.349599999999995
Jun 2018 - Nov 2018,URBANO,SUFICIENTE / BASTANTE,12.16154
Jun 2018 - Nov 2018,URBANO,NO SABE,2.4888560000000002
Jun 2018 - Nov 2018,RURAL,NADA / POCO,81.638980000000004
Jun 2018 - Nov 2018,RURAL,SUFICIENTE / BASTANTE,12.3865
Jun 2018 - Nov 2018,RURAL,NO SABE,5.9745109999999997
Jul 2018 - Dic 2018,NACIONAL,NADA / POCO,84.560850000000002
Jul 2018 - Dic 2018,NACIONAL,SUFICIENTE / BASTANTE,12.1892
Jul 2018 - Dic 2018,NACIONAL,NO SABE,3.249949
Jul 2018 - Dic 2018,URBANO,NADA / POCO,85.288409999999999
Jul 2018 - Dic 2018,URBANO,SUFICIENTE / BASTANTE,12.151899999999999
Jul 2018 - Dic 2018,URBANO,NO SABE,2.5596920000000001
Jul 2018 - Dic 2018,RURAL,NADA / POCO,81.420760000000001
Jul 2018 - Dic 2018,RURAL,SUFICIENTE / BASTANTE,12.35019
Jul 2018 - Dic 2018,RURAL,NO SABE,6.2290520000000003
Ago 2018 - Ene 2019,NACIONAL,NADA / POCO,83.602272033691406
Ago 2018 - Ene 2019,NACIONAL,SUFICIENTE / BASTANTE,12.6480808258056
Ago 2018 - Ene 2019,NACIONAL,NO SABE,3.7496454715728702
Ago 2018 - Ene 2019,URBANO,NADA / POCO,84.184150695800696
Ago 2018 - Ene 2019,URBANO,SUFICIENTE / BASTANTE,12.7179155349731
Ago 2018 - Ene 2019,URBANO,NO SABE,3.0979323387145898
Ago 2018 - Ene 2019,RURAL,NADA / POCO,81.088928222656193
Ago 2018 - Ene 2019,RURAL,SUFICIENTE / BASTANTE,12.346441268920801
Ago 2018 - Ene 2019,RURAL,NO SABE,6.5646271705627397
Set 2018 - Feb 2019,NACIONAL,NADA / POCO,82.610450744628906
Set 2018 - Feb 2019,NACIONAL,SUFICIENTE / BASTANTE,13.1001787185668
Set 2018 - Feb 2019,NACIONAL,NO SABE,4.2893700599670401
Set 2018 - Feb 2019,URBANO,NADA / POCO,83.207778930664006
Set 2018 - Feb 2019,URBANO,SUFICIENTE / BASTANTE,13.1573886871337
Set 2018 - Feb 2019,URBANO,NO SABE,3.6348347663879301
Set 2018 - Feb 2019,RURAL,NADA / POCO,80.026611328125
Set 2018 - Feb 2019,RURAL,SUFICIENTE / BASTANTE,12.852707862854
Set 2018 - Feb 2019,RURAL,NO SABE,7.1206784248351997
Oct 2018 - Mar 2019,NACIONAL,NADA / POCO,81.874855041503906
Oct 2018 - Mar 2019,NACIONAL,SUFICIENTE / BASTANTE,13.664568901061999
Oct 2018 - Mar 2019,NACIONAL,NO SABE,4.4605736732482901
Oct 2018 - Mar 2019,URBANO,NADA / POCO,82.590354919433494
Oct 2018 - Mar 2019,URBANO,SUFICIENTE / BASTANTE,13.673336982726999
Oct 2018 - Mar 2019,URBANO,NO SABE,3.7363090515136701
Oct 2018 - Mar 2019,RURAL,NADA / POCO,78.774932861328097
Oct 2018 - Mar 2019,RURAL,SUFICIENTE / BASTANTE,13.626583099365201
Oct 2018 - Mar 2019,RURAL,NO SABE,7.5984845161437899
Nov 2018 - Abr 2019,NACIONAL,NADA / POCO,81.247024536132798
Nov 2018 - Abr 2019,NACIONAL,SUFICIENTE / BASTANTE,14.1437559127807
Nov 2018 - Abr 2019,NACIONAL,NO SABE,4.6092176437377903
Nov 2018 - Abr 2019,URBANO,NADA / POCO,81.9310302734375
Nov 2018 - Abr 2019,URBANO,SUFICIENTE / BASTANTE,14.160218238830501
Nov 2018 - Abr 2019,URBANO,NO SABE,3.9087483882903999
Nov 2018 - Abr 2019,RURAL,NADA / POCO,78.274505615234304
Nov 2018 - Abr 2019,RURAL,SUFICIENTE / BASTANTE,14.0722141265869
Nov 2018 - Abr 2019,RURAL,NO SABE,7.6532778739929102
Dic 2018 - May 2019,NACIONAL,NADA / POCO,81.380989074707003
Dic 2018 - May 2019,NACIONAL,SUFICIENTE / BASTANTE,13.970380783081
Dic 2018 - May 2019,NACIONAL,NO SABE,4.6486272811889604
Dic 2018 - May 2019,URBANO,NADA / POCO,82.104331970214801
Dic 2018 - May 2019,URBANO,SUFICIENTE / BASTANTE,13.934886932373001
Dic 2018 - May 2019,URBANO,NO SABE,3.96078300476074
Dic 2018 - May 2019,RURAL,NADA / POCO,78.242622375488196
Dic 2018 - May 2019,RURAL,SUFICIENTE / BASTANTE,14.1243782043457
Dic 2018 - May 2019,RURAL,NO SABE,7.6330027580261204
Ene 2019 - Jun 2019,NACIONAL,NADA / POCO,80.924972534179602
Ene 2019 - Jun 2019,NACIONAL,SUFICIENTE / BASTANTE,14.2447519302368
Ene 2019 - Jun 2019,NACIONAL,NO SABE,4.83027791976928
Ene 2019 - Jun 2019,URBANO,NADA / POCO,81.552871704101506
Ene 2019 - Jun 2019,URBANO,SUFICIENTE / BASTANTE,14.3260345458984
Ene 2019 - Jun 2019,URBANO,NO SABE,4.1210956573486301
Ene 2019 - Jun 2019,RURAL,NADA / POCO,78.204315185546804
Ene 2019 - Jun 2019,RURAL,SUFICIENTE / BASTANTE,13.892559051513601
Ene 2019 - Jun 2019,RURAL,NO SABE,7.9031224250793404
Feb 2019 - Jul 2019,NACIONAL,NADA / POCO,80.608177185058494
Feb 2019 - Jul 2019,NACIONAL,SUFICIENTE / BASTANTE,14.7521142959594
Feb 2019 - Jul 2019,NACIONAL,NO SABE,4.6397113800048801
Feb 2019 - Jul 2019,URBANO,NADA / POCO,81.250038146972599
Feb 2019 - Jul 2019,URBANO,SUFICIENTE / BASTANTE,14.7381381988525
Feb 2019 - Jul 2019,URBANO,NO SABE,4.0118241310119602
Feb 2019 - Jul 2019,RURAL,NADA / POCO,77.811050415039006
Feb 2019 - Jul 2019,RURAL,SUFICIENTE / BASTANTE,14.8130235671997
Feb 2019 - Jul 2019,RURAL,NO SABE,7.3759288787841699
Mar 2019 - Ago 2019,NACIONAL,NADA / POCO,80.104698181152301
Mar 2019 - Ago 2019,NACIONAL,SUFICIENTE / BASTANTE,15.2563209533691
Mar 2019 - Ago 2019,NACIONAL,NO SABE,4.6389784812927202
Mar 2019 - Ago 2019,URBANO,NADA / POCO,80.660560607910099
