Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Jun 2016 - Nov 2016,NACIONAL,SUFICIENTE / BASTANTE,19.748355865478501
Jun 2016 - Nov 2016,NACIONAL,NO SABE,9.2448806762695295
Jun 2016 - Nov 2016,URBANO,NADA / POCO,72.056571960449205
Jun 2016 - Nov 2016,URBANO,SUFICIENTE / BASTANTE,21.602409362792901
Jun 2016 - Nov 2016,URBANO,NO SABE,6.3410215377807599
Jun 2016 - Nov 2016,RURAL,NADA / POCO,66.8060302734375
Jun 2016 - Nov 2016,RURAL,SUFICIENTE / BASTANTE,12.3294610977172
Jun 2016 - Nov 2016,RURAL,NO SABE,20.8645114898681
Jul 2016 - Dic 2016,NACIONAL,NADA / POCO,71.224519999999998
Jul 2016 - Dic 2016,NACIONAL,SUFICIENTE / BASTANTE,19.39254
Jul 2016 - Dic 2016,NACIONAL,NO SABE,9.3829360000000008
Jul 2016 - Dic 2016,URBANO,NADA / POCO,72.375630000000001
Jul 2016 - Dic 2016,URBANO,SUFICIENTE / BASTANTE,21.16319
Jul 2016 - Dic 2016,URBANO,NO SABE,6.4611809999999998
Jul 2016 - Dic 2016,RURAL,NADA / POCO,66.598759999999999
Jul 2016 - Dic 2016,RURAL,SUFICIENTE / BASTANTE,12.277089999999999
Jul 2016 - Dic 2016,RURAL,NO SABE,21.12416
Ago 2016 - Ene 2017,NACIONAL,NADA / POCO,71.467590000000001
Ago 2016 - Ene 2017,NACIONAL,SUFICIENTE / BASTANTE,19.29205
Ago 2016 - Ene 2017,NACIONAL,NO SABE,9.240361
Ago 2016 - Ene 2017,URBANO,NADA / POCO,72.659019999999998
Ago 2016 - Ene 2017,URBANO,SUFICIENTE / BASTANTE,21.038740000000001
Ago 2016 - Ene 2017,URBANO,NO SABE,6.3022419999999997
Ago 2016 - Ene 2017,RURAL,NADA / POCO,66.655379999999994
Ago 2016 - Ene 2017,RURAL,SUFICIENTE / BASTANTE,12.237120000000001
Ago 2016 - Ene 2017,RURAL,NO SABE,21.107510000000001
Sep 2016 - Feb 2017,NACIONAL,NADA / POCO,71.926950000000005
Sep 2016 - Feb 2017,NACIONAL,SUFICIENTE / BASTANTE,18.54712
Sep 2016 - Feb 2017,NACIONAL,NO SABE,9.5259339999999995
Sep 2016 - Feb 2017,URBANO,NADA / POCO,73.591489999999993
Sep 2016 - Feb 2017,URBANO,SUFICIENTE / BASTANTE,20.19969
Sep 2016 - Feb 2017,URBANO,NO SABE,6.2088200000000002
Sep 2016 - Feb 2017,RURAL,NADA / POCO,65.167720000000003
Sep 2016 - Feb 2017,RURAL,SUFICIENTE / BASTANTE,11.836550000000001
Sep 2016 - Feb 2017,RURAL,NO SABE,22.995729999999998
Oct 2016 - Mar 2017,NACIONAL,NADA / POCO,71.812889999999996
Oct 2016 - Mar 2017,NACIONAL,SUFICIENTE / BASTANTE,18.63316
Oct 2016 - Mar 2017,NACIONAL,NO SABE,9.5539520000000007
Oct 2016 - Mar 2017,URBANO,NADA / POCO,73.538799999999995
Oct 2016 - Mar 2017,URBANO,SUFICIENTE / BASTANTE,20.380140000000001
Oct 2016 - Mar 2017,URBANO,NO SABE,6.0810639999999996
Oct 2016 - Mar 2017,RURAL,NADA / POCO,64.791290000000004
Oct 2016 - Mar 2017,RURAL,SUFICIENTE / BASTANTE,11.52582
Oct 2016 - Mar 2017,RURAL,NO SABE,23.68289
Nov 2016 - Abr 2017,NACIONAL,NADA / POCO,71.558840000000004
Nov 2016 - Abr 2017,NACIONAL,SUFICIENTE / BASTANTE,18.953569999999999
Nov 2016 - Abr 2017,NACIONAL,NO SABE,9.4875869999999995
Nov 2016 - Abr 2017,URBANO,NADA / POCO,73.450599999999994
Nov 2016 - Abr 2017,URBANO,SUFICIENTE / BASTANTE,20.599550000000001
Nov 2016 - Abr 2017,URBANO,NO SABE,5.9498509999999998
Nov 2016 - Abr 2017,RURAL,NADA / POCO,63.858829999999998
Nov 2016 - Abr 2017,RURAL,SUFICIENTE / BASTANTE,12.253909999999999
Nov 2016 - Abr 2017,RURAL,NO SABE,23.887270000000001
Dic 2016 - May 2017,NACIONAL,NADA / POCO,71.136740000000003
Dic 2016 - May 2017,NACIONAL,SUFICIENTE / BASTANTE,19.28274
Dic 2016 - May 2017,NACIONAL,NO SABE,9.5805179999999996
Dic 2016 - May 2017,URBANO,NADA / POCO,73.040649999999999
Dic 2016 - May 2017,URBANO,SUFICIENTE / BASTANTE,21.075769999999999
Dic 2016 - May 2017,URBANO,NO SABE,5.883572
Dic 2016 - May 2017,RURAL,NADA / POCO,63.350700000000003
Dic 2016 - May 2017,RURAL,SUFICIENTE / BASTANTE,11.95013
Dic 2016 - May 2017,RURAL,NO SABE,24.699169999999999
Ene 2017 - Jun 2017,NACIONAL,NADA / POCO,71.147989999999993
Ene 2017 - Jun 2017,NACIONAL,SUFICIENTE / BASTANTE,19.21611
Ene 2017 - Jun 2017,NACIONAL,NO SABE,9.6358969999999999
Ene 2017 - Jun 2017,URBANO,NADA / POCO,73.023510000000002
Ene 2017 - Jun 2017,URBANO,SUFICIENTE / BASTANTE,21.054569999999998
Ene 2017 - Jun 2017,URBANO,NO SABE,5.9219169999999997
Ene 2017 - Jun 2017,RURAL,NADA / POCO,63.47551
Ene 2017 - Jun 2017,RURAL,SUFICIENTE / BASTANTE,11.69524
Ene 2017 - Jun 2017,RURAL,NO SABE,24.829260000000001
Feb 2017 - Jul 2017,NACIONAL,NADA / POCO,70.922730000000001
Feb 2017 - Jul 2017,NACIONAL,SUFICIENTE / BASTANTE,19.110990000000001
Feb 2017 - Jul 2017,NACIONAL,NO SABE,9.9662860000000002
Feb 2017 - Jul 2017,URBANO,NADA / POCO,72.614720000000005
Feb 2017 - Jul 2017,URBANO,SUFICIENTE / BASTANTE,20.972280000000001
Feb 2017 - Jul 2017,URBANO,NO SABE,6.412998
Feb 2017 - Jul 2017,RURAL,NADA / POCO,63.991720000000001
Feb 2017 - Jul 2017,RURAL,SUFICIENTE / BASTANTE,11.486470000000001
Feb 2017 - Jul 2017,RURAL,NO SABE,24.521809999999999
Mar 2017 - Ago 2017,NACIONAL,NADA / POCO,70.518370000000004
Mar 2017 - Ago 2017,NACIONAL,SUFICIENTE / BASTANTE,19.12349
Mar 2017 - Ago 2017,NACIONAL,NO SABE,10.35815
Mar 2017 - Ago 2017,URBANO,NADA / POCO,71.948049999999995
Mar 2017 - Ago 2017,URBANO,SUFICIENTE / BASTANTE,21.00817
Mar 2017 - Ago 2017,URBANO,NO SABE,7.0437880000000002
Mar 2017 - Ago 2017,RURAL,NADA / POCO,64.638750000000002
Mar 2017 - Ago 2017,RURAL,SUFICIENTE / BASTANTE,11.37266
Mar 2017 - Ago 2017,RURAL,NO SABE,23.988589999999999
Abr 2017 - Sep 2017,NACIONAL,NADA / POCO,70.572900000000004
Abr 2017 - Sep 2017,NACIONAL,SUFICIENTE / BASTANTE,18.92557
Abr 2017 - Sep 2017,NACIONAL,NO SABE,10.501530000000001
Abr 2017 - Sep 2017,URBANO,NADA / POCO,72.037480000000002
Abr 2017 - Sep 2017,URBANO,SUFICIENTE / BASTANTE,20.74858
Abr 2017 - Sep 2017,URBANO,NO SABE,7.2139369999999996
Abr 2017 - Sep 2017,RURAL,NADA / POCO,64.520120000000006
Abr 2017 - Sep 2017,RURAL,SUFICIENTE / BASTANTE,11.391500000000001
Abr 2017 - Sep 2017,RURAL,NO SABE,24.088380000000001
May 2017 - Oct 2017,NACIONAL,NADA / POCO,70.422700000000006
May 2017 - Oct 2017,NACIONAL,SUFICIENTE / BASTANTE,18.77393
May 2017 - Oct 2017,NACIONAL,NO SABE,10.803369999999999
May 2017 - Oct 2017,URBANO,NADA / POCO,71.701009999999997
May 2017 - Oct 2017,URBANO,SUFICIENTE / BASTANTE,20.629439999999999
May 2017 - Oct 2017,URBANO,NO SABE,7.6695479999999998
May 2017 - Oct 2017,RURAL,NADA / POCO,65.119960000000006
May 2017 - Oct 2017,RURAL,SUFICIENTE / BASTANTE,11.07682
May 2017 - Oct 2017,RURAL,NO SABE,23.80322
Jun 2017 - Nov 2017,NACIONAL,NADA / POCO,71.368020000000001
Jun 2017 - Nov 2017,NACIONAL,SUFICIENTE / BASTANTE,17.96537
Jun 2017 - Nov 2017,NACIONAL,NO SABE,10.66661
Jun 2017 - Nov 2017,URBANO,NADA / POCO,72.843270000000004
Jun 2017 - Nov 2017,URBANO,SUFICIENTE / BASTANTE,19.607309999999998
Jun 2017 - Nov 2017,URBANO,NO SABE,7.5494209999999997
Jun 2017 - Nov 2017,RURAL,NADA / POCO,65.246660000000006
Jun 2017 - Nov 2017,RURAL,SUFICIENTE / BASTANTE,11.152329999999999
Jun 2017 - Nov 2017,RURAL,NO SABE,23.600999999999999
Jul 2017 - Dic 2017,NACIONAL,NADA / POCO,71.990219999999994
Jul 2017 - Dic 2017,NACIONAL,SUFICIENTE / BASTANTE,17.332080000000001
Jul 2017 - Dic 2017,NACIONAL,NO SABE,10.6777
Jul 2017 - Dic 2017,URBANO,NADA / POCO,73.575490000000002
Jul 2017 - Dic 2017,URBANO,SUFICIENTE / BASTANTE,18.845359999999999
Jul 2017 - Dic 2017,URBANO,NO SABE,7.5791500000000003
Jul 2017 - Dic 2017,RURAL,NADA / POCO,65.380070000000003
Jul 2017 - Dic 2017,RURAL,SUFICIENTE / BASTANTE,11.02209
Jul 2017 - Dic 2017,RURAL,NO SABE,23.597840000000001
Ago 2017 - Ene 2018,NACIONAL,NADA / POCO,72.616780000000006
Ago 2017 - Ene 2018,NACIONAL,SUFICIENTE / BASTANTE,16.729859999999999
Ago 2017 - Ene 2018,NACIONAL,NO SABE,10.65335
Ago 2017 - Ene 2018,URBANO,NADA / POCO,74.309299999999993
Ago 2017 - Ene 2018,URBANO,SUFICIENTE / BASTANTE,18.174810000000001
Ago 2017 - Ene 2018,URBANO,NO SABE,7.5158820000000004
Ago 2017 - Ene 2018,RURAL,NADA / POCO,65.551649999999995
Ago 2017 - Ene 2018,RURAL,SUFICIENTE / BASTANTE,10.698180000000001
Ago 2017 - Ene 2018,RURAL,NO SABE,23.750160000000001
Sep 2017 - Feb 2018,NACIONAL,NADA / POCO,72.390410000000003
Sep 2017 - Feb 2018,NACIONAL,SUFICIENTE / BASTANTE,17.066859999999998
Sep 2017 - Feb 2018,NACIONAL,NO SABE,10.542730000000001
Sep 2017 - Feb 2018,URBANO,NADA / POCO,73.986530000000002
Sep 2017 - Feb 2018,URBANO,SUFICIENTE / BASTANTE,18.56231
Sep 2017 - Feb 2018,URBANO,NO SABE,7.4511599999999998
Sep 2017 - Feb 2018,RURAL,NADA / POCO,65.735919999999993
Sep 2017 - Feb 2018,RURAL,SUFICIENTE / BASTANTE,10.83207
Sep 2017 - Feb 2018,RURAL,NO SABE,23.432009999999998
Oct 2017 - Mar 2018,NACIONAL,NADA / POCO,73.014669999999995
Oct 2017 - Mar 2018,NACIONAL,SUFICIENTE / BASTANTE,16.450769999999999
Oct 2017 - Mar 2018,NACIONAL,NO SABE,10.534560000000001
Oct 2017 - Mar 2018,URBANO,NADA / POCO,74.795869999999994
Oct 2017 - Mar 2018,URBANO,SUFICIENTE / BASTANTE,17.886340000000001
Oct 2017 - Mar 2018,URBANO,NO SABE,7.3177909999999997
Oct 2017 - Mar 2018,RURAL,NADA / POCO,65.573120000000003
Oct 2017 - Mar 2018,RURAL,SUFICIENTE / BASTANTE,10.45323
Oct 2017 - Mar 2018,RURAL,NO SABE,23.973649999999999
Nov 2017 - Abr 2018,NACIONAL,NADA / POCO,73.798969999999997
Nov 2017 - Abr 2018,NACIONAL,SUFICIENTE / BASTANTE,15.984349999999999
Nov 2017 - Abr 2018,NACIONAL,NO SABE,10.21668
Nov 2017 - Abr 2018,URBANO,NADA / POCO,75.710679999999996
Nov 2017 - Abr 2018,URBANO,SUFICIENTE / BASTANTE,17.289110000000001
Nov 2017 - Abr 2018,URBANO,NO SABE,7.0002129999999996
Nov 2017 - Abr 2018,RURAL,NADA / POCO,65.779660000000007
Nov 2017 - Abr 2018,RURAL,SUFICIENTE / BASTANTE,10.511100000000001
Nov 2017 - Abr 2018,RURAL,NO SABE,23.709240000000001
Dic 2017 - May 2018,NACIONAL,NADA / POCO,73.939220000000006
Dic 2017 - May 2018,NACIONAL,SUFICIENTE / BASTANTE,15.69497
Dic 2017 - May 2018,NACIONAL,NO SABE,10.36581
Dic 2017 - May 2018,URBANO,NADA / POCO,75.767560000000003
Dic 2017 - May 2018,URBANO,SUFICIENTE / BASTANTE,16.96313
Dic 2017 - May 2018,URBANO,NO SABE,7.2693130000000004
Dic 2017 - May 2018,RURAL,NADA / POCO,66.236490000000003
Dic 2017 - May 2018,RURAL,SUFICIENTE / BASTANTE,10.352209999999999
Dic 2017 - May 2018,RURAL,NO SABE,23.411300000000001
Ene 2018 - Jun 2018,NACIONAL,NADA / POCO,74.022989999999993
Ene 2018 - Jun 2018,NACIONAL,SUFICIENTE / BASTANTE,15.85859
Ene 2018 - Jun 2018,NACIONAL,NO SABE,10.118410000000001
Ene 2018 - Jun 2018,URBANO,NADA / POCO,75.914360000000002
Ene 2018 - Jun 2018,URBANO,SUFICIENTE / BASTANTE,17.11103
Ene 2018 - Jun 2018,URBANO,NO SABE,6.9746100000000002
Ene 2018 - Jun 2018,RURAL,NADA / POCO,66.044200000000004
Ene 2018 - Jun 2018,RURAL,SUFICIENTE / BASTANTE,10.57513
Ene 2018 - Jun 2018,RURAL,NO SABE,23.380669999999999
Feb 2018 - Jul 2018,NACIONAL,NADA / POCO,75.293390000000002
Feb 2018 - Jul 2018,NACIONAL,SUFICIENTE / BASTANTE,14.69725
Feb 2018 - Jul 2018,NACIONAL,NO SABE,10.009370000000001
Feb 2018 - Jul 2018,URBANO,NADA / POCO,77.497150000000005
Feb 2018 - Jul 2018,URBANO,SUFICIENTE / BASTANTE,15.703239999999999
Feb 2018 - Jul 2018,URBANO,NO SABE,6.799607
Feb 2018 - Jul 2018,RURAL,NADA / POCO,65.957059999999998
Feb 2018 - Jul 2018,RURAL,SUFICIENTE / BASTANTE,10.435320000000001
Feb 2018 - Jul 2018,RURAL,NO SABE,23.607620000000001
Mar 2018 - Ago 2018,NACIONAL,NADA / POCO,76.9893
Mar 2018 - Ago 2018,NACIONAL,SUFICIENTE / BASTANTE,13.33282
Mar 2018 - Ago 2018,NACIONAL,NO SABE,9.6778770000000005
Mar 2018 - Ago 2018,URBANO,NADA / POCO,79.502979999999994
Mar 2018 - Ago 2018,URBANO,SUFICIENTE / BASTANTE,14.05503
Mar 2018 - Ago 2018,URBANO,NO SABE,6.4419899999999997
Mar 2018 - Ago 2018,RURAL,NADA / POCO,66.277990000000003
Mar 2018 - Ago 2018,RURAL,SUFICIENTE / BASTANTE,10.255369999999999
Mar 2018 - Ago 2018,RURAL,NO SABE,23.466640000000002
Abr 2018 - Sep 2018,NACIONAL,NADA / POCO,77.499290000000002
Abr 2018 - Sep 2018,NACIONAL,SUFICIENTE / BASTANTE,13.130380000000001
Abr 2018 - Sep 2018,NACIONAL,NO SABE,9.3703310000000002
Abr 2018 - Sep 2018,URBANO,NADA / POCO,79.842160000000007
Abr 2018 - Sep 2018,URBANO,SUFICIENTE / BASTANTE,13.77178
Abr 2018 - Sep 2018,URBANO,NO SABE,6.3860570000000001
Abr 2018 - Sep 2018,RURAL,NADA / POCO,67.495840000000001
Abr 2018 - Sep 2018,RURAL,SUFICIENTE / BASTANTE,10.391730000000001
Abr 2018 - Sep 2018,RURAL,NO SABE,22.11243
May 2018 - Oct 2018,NACIONAL,NADA / POCO,78.201999999999998
May 2018 - Oct 2018,NACIONAL,SUFICIENTE / BASTANTE,12.436159999999999
May 2018 - Oct 2018,NACIONAL,NO SABE,9.3618439999999996
May 2018 - Oct 2018,URBANO,NADA / POCO,80.738489999999999
May 2018 - Oct 2018,URBANO,SUFICIENTE / BASTANTE,12.97419
May 2018 - Oct 2018,URBANO,NO SABE,6.287318
May 2018 - Oct 2018,RURAL,NADA / POCO,67.36148
May 2018 - Oct 2018,RURAL,SUFICIENTE / BASTANTE,10.136710000000001
May 2018 - Oct 2018,RURAL,NO SABE,22.501809999999999
Jun 2018 - Nov 2018,NACIONAL,NADA / POCO,77.874430000000004
Jun 2018 - Nov 2018,NACIONAL,SUFICIENTE / BASTANTE,12.8797
Jun 2018 - Nov 2018,NACIONAL,NO SABE,9.2458639999999992
Jun 2018 - Nov 2018,URBANO,NADA / POCO,80.289879999999997
Jun 2018 - Nov 2018,URBANO,SUFICIENTE / BASTANTE,13.582459999999999
Jun 2018 - Nov 2018,URBANO,NO SABE,6.1276619999999999
Jun 2018 - Nov 2018,RURAL,NADA / POCO,67.499750000000006
Jun 2018 - Nov 2018,RURAL,SUFICIENTE / BASTANTE,9.8612730000000006
Jun 2018 - Nov 2018,RURAL,NO SABE,22.63898
Jul 2018 - Dic 2018,NACIONAL,NADA / POCO,77.777339999999995
Jul 2018 - Dic 2018,NACIONAL,SUFICIENTE / BASTANTE,12.64893
Jul 2018 - Dic 2018,NACIONAL,NO SABE,9.5737229999999993
Jul 2018 - Dic 2018,URBANO,NADA / POCO,80.219909999999999
Jul 2018 - Dic 2018,URBANO,SUFICIENTE / BASTANTE,13.23953
Jul 2018 - Dic 2018,URBANO,NO SABE,6.540559
Jul 2018 - Dic 2018,RURAL,NADA / POCO,67.235389999999995
Jul 2018 - Dic 2018,RURAL,SUFICIENTE / BASTANTE,10.099959999999999
Jul 2018 - Dic 2018,RURAL,NO SABE,22.664650000000002
Ago 2018 - Ene 2019,NACIONAL,NADA / POCO,76.5701904296875
Ago 2018 - Ene 2019,NACIONAL,SUFICIENTE / BASTANTE,13.9050340652465
Ago 2018 - Ene 2019,NACIONAL,NO SABE,9.5247755050659109
Ago 2018 - Ene 2019,URBANO,NADA / POCO,78.763412475585895
Ago 2018 - Ene 2019,URBANO,SUFICIENTE / BASTANTE,14.7487592697143
Ago 2018 - Ene 2019,URBANO,NO SABE,6.4878306388854901
Ago 2018 - Ene 2019,RURAL,NADA / POCO,67.096893310546804
Ago 2018 - Ene 2019,RURAL,SUFICIENTE / BASTANTE,10.260684967041
Ago 2018 - Ene 2019,RURAL,NO SABE,22.642421722412099
Set 2018 - Feb 2019,NACIONAL,NADA / POCO,74.632652282714801
Set 2018 - Feb 2019,NACIONAL,SUFICIENTE / BASTANTE,15.174575805664
Set 2018 - Feb 2019,NACIONAL,NO SABE,10.192770957946699
Set 2018 - Feb 2019,URBANO,NADA / POCO,76.465599060058494
Set 2018 - Feb 2019,URBANO,SUFICIENTE / BASTANTE,16.2880325317382
Set 2018 - Feb 2019,URBANO,NO SABE,7.2463722229003897
Set 2018 - Feb 2019,RURAL,NADA / POCO,66.703933715820298
Set 2018 - Feb 2019,RURAL,SUFICIENTE / BASTANTE,10.358125686645501
Set 2018 - Feb 2019,RURAL,NO SABE,22.937940597534102
Oct 2018 - Mar 2019,NACIONAL,NADA / POCO,74.018135070800696
Oct 2018 - Mar 2019,NACIONAL,SUFICIENTE / BASTANTE,15.657523155212401
Oct 2018 - Mar 2019,NACIONAL,NO SABE,10.324342727661101
Oct 2018 - Mar 2019,URBANO,NADA / POCO,75.967765808105398
Oct 2018 - Mar 2019,URBANO,SUFICIENTE / BASTANTE,16.686992645263601
Oct 2018 - Mar 2019,URBANO,NO SABE,7.3452410697937003
Oct 2018 - Mar 2019,RURAL,NADA / POCO,65.571258544921804
Oct 2018 - Mar 2019,RURAL,SUFICIENTE / BASTANTE,11.197298049926699
Oct 2018 - Mar 2019,RURAL,NO SABE,23.231441497802699
Nov 2018 - Abr 2019,NACIONAL,NADA / POCO,73.576606750488196
Nov 2018 - Abr 2019,NACIONAL,SUFICIENTE / BASTANTE,16.174871444702099
Nov 2018 - Abr 2019,NACIONAL,NO SABE,10.2485256195068
Nov 2018 - Abr 2019,URBANO,NADA / POCO,75.475959777832003
Nov 2018 - Abr 2019,URBANO,SUFICIENTE / BASTANTE,17.258977890014599
Nov 2018 - Abr 2019,URBANO,NO SABE,7.2650632858276296
Nov 2018 - Abr 2019,RURAL,NADA / POCO,65.322486877441406
Nov 2018 - Abr 2019,RURAL,SUFICIENTE / BASTANTE,11.463619232177701
Nov 2018 - Abr 2019,RURAL,NO SABE,23.213893890380799
Dic 2018 - May 2019,NACIONAL,NADA / POCO,73.644248962402301
Dic 2018 - May 2019,NACIONAL,SUFICIENTE / BASTANTE,16.151584625244102
Dic 2018 - May 2019,NACIONAL,NO SABE,10.2041673660278
Dic 2018 - May 2019,URBANO,NADA / POCO,75.5113525390625
Dic 2018 - May 2019,URBANO,SUFICIENTE / BASTANTE,17.1528930664062
Dic 2018 - May 2019,URBANO,NO SABE,7.3357524871826101
Dic 2018 - May 2019,RURAL,NADA / POCO,65.543357849120994
Dic 2018 - May 2019,RURAL,SUFICIENTE / BASTANTE,11.8071680068969
Dic 2018 - May 2019,RURAL,NO SABE,22.649471282958899
Ene 2019 - Jun 2019,NACIONAL,NADA / POCO,73.918983459472599
Ene 2019 - Jun 2019,NACIONAL,SUFICIENTE / BASTANTE,16.417699813842699
Ene 2019 - Jun 2019,NACIONAL,NO SABE,9.6633157730102504
Ene 2019 - Jun 2019,URBANO,NADA / POCO,75.729682922363196
Ene 2019 - Jun 2019,URBANO,SUFICIENTE / BASTANTE,17.515317916870099
Ene 2019 - Jun 2019,URBANO,NO SABE,6.7550024986267001
Ene 2019 - Jun 2019,RURAL,NADA / POCO,66.073341369628906
Ene 2019 - Jun 2019,RURAL,SUFICIENTE / BASTANTE,11.661786079406699
Ene 2019 - Jun 2019,RURAL,NO SABE,22.264869689941399
Feb 2019 - Jul 2019,NACIONAL,NADA / POCO,73.725486755370994
Feb 2019 - Jul 2019,NACIONAL,SUFICIENTE / BASTANTE,16.3738498687744
Feb 2019 - Jul 2019,NACIONAL,NO SABE,9.9006605148315394
Feb 2019 - Jul 2019,URBANO,NADA / POCO,75.466003417968693
Feb 2019 - Jul 2019,URBANO,SUFICIENTE / BASTANTE,17.457414627075099
Feb 2019 - Jul 2019,URBANO,NO SABE,7.0765852928161603
Feb 2019 - Jul 2019,RURAL,NADA / POCO,66.140663146972599
Feb 2019 - Jul 2019,RURAL,SUFICIENTE / BASTANTE,11.6518754959106
Feb 2019 - Jul 2019,RURAL,NO SABE,22.207462310791001
Mar 2019 - Ago 2019,NACIONAL,NADA / POCO,74.562004089355398
Mar 2019 - Ago 2019,NACIONAL,SUFICIENTE / BASTANTE,15.8518505096435
Mar 2019 - Ago 2019,NACIONAL,NO SABE,9.5861434936523402
Mar 2019 - Ago 2019,URBANO,NADA / POCO,76.376907348632798
Mar 2019 - Ago 2019,URBANO,SUFICIENTE / BASTANTE,16.845186233520501
Mar 2019 - Ago 2019,URBANO,NO SABE,6.7779049873351997
