Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Jul 2017 - Dic 2017,RURAL,SUFICIENTE / BASTANTE,8.2066320000000008
Jul 2017 - Dic 2017,RURAL,NO SABE,38.883270000000003
Ago 2017 - Ene 2018,NACIONAL,NADA / POCO,67.351119999999995
Ago 2017 - Ene 2018,NACIONAL,SUFICIENTE / BASTANTE,12.551679999999999
Ago 2017 - Ene 2018,NACIONAL,NO SABE,20.097200000000001
Ago 2017 - Ene 2018,URBANO,NADA / POCO,70.77431
Ago 2017 - Ene 2018,URBANO,SUFICIENTE / BASTANTE,13.5679
Ago 2017 - Ene 2018,URBANO,NO SABE,15.65779
Ago 2017 - Ene 2018,RURAL,NADA / POCO,53.061639999999997
Ago 2017 - Ene 2018,RURAL,SUFICIENTE / BASTANTE,8.3096510000000006
Ago 2017 - Ene 2018,RURAL,NO SABE,38.628709999999998
Sep 2017 - Feb 2018,NACIONAL,NADA / POCO,67.590680000000006
Sep 2017 - Feb 2018,NACIONAL,SUFICIENTE / BASTANTE,12.749610000000001
Sep 2017 - Feb 2018,NACIONAL,NO SABE,19.65972
Sep 2017 - Feb 2018,URBANO,NADA / POCO,71.015559999999994
Sep 2017 - Feb 2018,URBANO,SUFICIENTE / BASTANTE,13.85037
Sep 2017 - Feb 2018,URBANO,NO SABE,15.134069999999999
Sep 2017 - Feb 2018,RURAL,NADA / POCO,53.31176
Sep 2017 - Feb 2018,RURAL,SUFICIENTE / BASTANTE,8.1603329999999996
Sep 2017 - Feb 2018,RURAL,NO SABE,38.527909999999999
Oct 2017 - Mar 2018,NACIONAL,NADA / POCO,67.659649999999999
Oct 2017 - Mar 2018,NACIONAL,SUFICIENTE / BASTANTE,12.689730000000001
Oct 2017 - Mar 2018,NACIONAL,NO SABE,19.65062
Oct 2017 - Mar 2018,URBANO,NADA / POCO,71.064019999999999
Oct 2017 - Mar 2018,URBANO,SUFICIENTE / BASTANTE,13.81634
Oct 2017 - Mar 2018,URBANO,NO SABE,15.11964
Oct 2017 - Mar 2018,RURAL,NADA / POCO,53.436839999999997
Oct 2017 - Mar 2018,RURAL,SUFICIENTE / BASTANTE,7.9829689999999998
Oct 2017 - Mar 2018,RURAL,NO SABE,38.580190000000002
Nov 2017 - Abr 2018,NACIONAL,NADA / POCO,68.699389999999994
Nov 2017 - Abr 2018,NACIONAL,SUFICIENTE / BASTANTE,12.3871
Nov 2017 - Abr 2018,NACIONAL,NO SABE,18.913519999999998
Nov 2017 - Abr 2018,URBANO,NADA / POCO,72.221959999999996
Nov 2017 - Abr 2018,URBANO,SUFICIENTE / BASTANTE,13.394970000000001
Nov 2017 - Abr 2018,URBANO,NO SABE,14.38307
Nov 2017 - Abr 2018,RURAL,NADA / POCO,53.922750000000001
Nov 2017 - Abr 2018,RURAL,SUFICIENTE / BASTANTE,8.1592230000000008
Nov 2017 - Abr 2018,RURAL,NO SABE,37.918019999999999
Dic 2017 - May 2018,NACIONAL,NADA / POCO,68.835319999999996
Dic 2017 - May 2018,NACIONAL,SUFICIENTE / BASTANTE,12.144220000000001
Dic 2017 - May 2018,NACIONAL,NO SABE,19.02046
Dic 2017 - May 2018,URBANO,NADA / POCO,72.293790000000001
Dic 2017 - May 2018,URBANO,SUFICIENTE / BASTANTE,13.120850000000001
Dic 2017 - May 2018,URBANO,NO SABE,14.58536
Dic 2017 - May 2018,RURAL,NADA / POCO,54.264850000000003
Dic 2017 - May 2018,RURAL,SUFICIENTE / BASTANTE,8.0297169999999998
Dic 2017 - May 2018,RURAL,NO SABE,37.705440000000003
Ene 2018 - Jun 2018,NACIONAL,NADA / POCO,69.696849999999998
Ene 2018 - Jun 2018,NACIONAL,SUFICIENTE / BASTANTE,11.7555
Ene 2018 - Jun 2018,NACIONAL,NO SABE,18.547650000000001
Ene 2018 - Jun 2018,URBANO,NADA / POCO,73.136129999999994
Ene 2018 - Jun 2018,URBANO,SUFICIENTE / BASTANTE,12.673030000000001
Ene 2018 - Jun 2018,URBANO,NO SABE,14.19084
Ene 2018 - Jun 2018,RURAL,NADA / POCO,55.188110000000002
Ene 2018 - Jun 2018,RURAL,SUFICIENTE / BASTANTE,7.8848549999999999
Ene 2018 - Jun 2018,RURAL,NO SABE,36.927039999999998
Feb 2018 - Jul 2018,NACIONAL,NADA / POCO,70.082920000000001
Feb 2018 - Jul 2018,NACIONAL,SUFICIENTE / BASTANTE,11.36454
Feb 2018 - Jul 2018,NACIONAL,NO SABE,18.55254
Feb 2018 - Jul 2018,URBANO,NADA / POCO,73.644080000000002
Feb 2018 - Jul 2018,URBANO,SUFICIENTE / BASTANTE,12.23991
Feb 2018 - Jul 2018,URBANO,NO SABE,14.116009999999999
Feb 2018 - Jul 2018,RURAL,NADA / POCO,54.995919999999998
Feb 2018 - Jul 2018,RURAL,SUFICIENTE / BASTANTE,7.6560100000000002
Feb 2018 - Jul 2018,RURAL,NO SABE,37.34807
Mar 2018 - Ago 2018,NACIONAL,NADA / POCO,70.831900000000005
Mar 2018 - Ago 2018,NACIONAL,SUFICIENTE / BASTANTE,10.53547
Mar 2018 - Ago 2018,NACIONAL,NO SABE,18.632629999999999
Mar 2018 - Ago 2018,URBANO,NADA / POCO,74.203029999999998
Mar 2018 - Ago 2018,URBANO,SUFICIENTE / BASTANTE,11.25414
Mar 2018 - Ago 2018,URBANO,NO SABE,14.54283
Mar 2018 - Ago 2018,RURAL,NADA / POCO,56.466839999999998
Mar 2018 - Ago 2018,RURAL,SUFICIENTE / BASTANTE,7.4730720000000002
Mar 2018 - Ago 2018,RURAL,NO SABE,36.060090000000002
Abr 2018 - Sep 2018,NACIONAL,NADA / POCO,71.24051
Abr 2018 - Sep 2018,NACIONAL,SUFICIENTE / BASTANTE,10.294650000000001
Abr 2018 - Sep 2018,NACIONAL,NO SABE,18.464839999999999
Abr 2018 - Sep 2018,URBANO,NADA / POCO,74.649510000000006
Abr 2018 - Sep 2018,URBANO,SUFICIENTE / BASTANTE,11.00393
Abr 2018 - Sep 2018,URBANO,NO SABE,14.34656
Abr 2018 - Sep 2018,RURAL,NADA / POCO,56.684959999999997
Abr 2018 - Sep 2018,RURAL,SUFICIENTE / BASTANTE,7.2661990000000003
Abr 2018 - Sep 2018,RURAL,NO SABE,36.048839999999998
May 2018 - Oct 2018,NACIONAL,NADA / POCO,71.164820000000006
May 2018 - Oct 2018,NACIONAL,SUFICIENTE / BASTANTE,10.0837
May 2018 - Oct 2018,NACIONAL,NO SABE,18.751480000000001
May 2018 - Oct 2018,URBANO,NADA / POCO,74.604259999999996
May 2018 - Oct 2018,URBANO,SUFICIENTE / BASTANTE,10.795
May 2018 - Oct 2018,URBANO,NO SABE,14.60074
May 2018 - Oct 2018,RURAL,NADA / POCO,56.465290000000003
May 2018 - Oct 2018,RURAL,SUFICIENTE / BASTANTE,7.0437450000000004
May 2018 - Oct 2018,RURAL,NO SABE,36.490969999999997
Jun 2018 - Nov 2018,NACIONAL,NADA / POCO,71.164469999999994
Jun 2018 - Nov 2018,NACIONAL,SUFICIENTE / BASTANTE,10.369020000000001
Jun 2018 - Nov 2018,NACIONAL,NO SABE,18.46651
Jun 2018 - Nov 2018,URBANO,NADA / POCO,74.385930000000002
Jun 2018 - Nov 2018,URBANO,SUFICIENTE / BASTANTE,11.250109999999999
Jun 2018 - Nov 2018,URBANO,NO SABE,14.363960000000001
Jun 2018 - Nov 2018,RURAL,NADA / POCO,57.327849999999998
Jun 2018 - Nov 2018,RURAL,SUFICIENTE / BASTANTE,6.584619
Jun 2018 - Nov 2018,RURAL,NO SABE,36.087530000000001
Jul 2018 - Dic 2018,NACIONAL,NADA / POCO,70.235050000000001
Jul 2018 - Dic 2018,NACIONAL,SUFICIENTE / BASTANTE,10.76885
Jul 2018 - Dic 2018,NACIONAL,NO SABE,18.996110000000002
Jul 2018 - Dic 2018,URBANO,NADA / POCO,73.532709999999994
Jul 2018 - Dic 2018,URBANO,SUFICIENTE / BASTANTE,11.651949999999999
Jul 2018 - Dic 2018,URBANO,NO SABE,14.815340000000001
Jul 2018 - Dic 2018,RURAL,NADA / POCO,56.002560000000003
Jul 2018 - Dic 2018,RURAL,SUFICIENTE / BASTANTE,6.9574189999999998
Jul 2018 - Dic 2018,RURAL,NO SABE,37.040019999999998
Ago 2018 - Ene 2019,NACIONAL,NADA / POCO,70.621055603027301
Ago 2018 - Ene 2019,NACIONAL,SUFICIENTE / BASTANTE,10.918280601501399
Ago 2018 - Ene 2019,NACIONAL,NO SABE,18.460664749145501
Ago 2018 - Ene 2019,URBANO,NADA / POCO,73.817123413085895
Ago 2018 - Ene 2019,URBANO,SUFICIENTE / BASTANTE,11.823789596557599
Ago 2018 - Ene 2019,URBANO,NO SABE,14.3590850830078
Ago 2018 - Ene 2019,RURAL,NADA / POCO,56.816082000732401
Ago 2018 - Ene 2019,RURAL,SUFICIENTE / BASTANTE,7.0070672035217196
Ago 2018 - Ene 2019,RURAL,NO SABE,36.176849365234297
Set 2018 - Feb 2019,NACIONAL,NADA / POCO,69.539260864257798
Set 2018 - Feb 2019,NACIONAL,SUFICIENTE / BASTANTE,11.6992330551147
Set 2018 - Feb 2019,NACIONAL,NO SABE,18.761510848998999
Set 2018 - Feb 2019,URBANO,NADA / POCO,72.8857421875
Set 2018 - Feb 2019,URBANO,SUFICIENTE / BASTANTE,12.6942911148071
Set 2018 - Feb 2019,URBANO,NO SABE,14.419963836669901
Set 2018 - Feb 2019,RURAL,NADA / POCO,55.06343460083
Set 2018 - Feb 2019,RURAL,SUFICIENTE / BASTANTE,7.3949294090270898
Set 2018 - Feb 2019,RURAL,NO SABE,37.541633605957003
Oct 2018 - Mar 2019,NACIONAL,NADA / POCO,68.826919555664006
Oct 2018 - Mar 2019,NACIONAL,SUFICIENTE / BASTANTE,12.0811424255371
Oct 2018 - Mar 2019,NACIONAL,NO SABE,19.091939926147401
Oct 2018 - Mar 2019,URBANO,NADA / POCO,71.970222473144503
Oct 2018 - Mar 2019,URBANO,SUFICIENTE / BASTANTE,13.018282890319799
Oct 2018 - Mar 2019,URBANO,NO SABE,15.011495590209901
Oct 2018 - Mar 2019,RURAL,NADA / POCO,55.208408355712798
Oct 2018 - Mar 2019,RURAL,SUFICIENTE / BASTANTE,8.0209388732910103
Oct 2018 - Mar 2019,RURAL,NO SABE,36.770652770996001
Nov 2018 - Abr 2019,NACIONAL,NADA / POCO,68.530616760253906
Nov 2018 - Abr 2019,NACIONAL,SUFICIENTE / BASTANTE,12.648159980773899
Nov 2018 - Abr 2019,NACIONAL,NO SABE,18.821220397949201
Nov 2018 - Abr 2019,URBANO,NADA / POCO,71.663978576660099
Nov 2018 - Abr 2019,URBANO,SUFICIENTE / BASTANTE,13.643882751464799
Nov 2018 - Abr 2019,URBANO,NO SABE,14.692135810851999
Nov 2018 - Abr 2019,RURAL,NADA / POCO,54.913825988769503
Nov 2018 - Abr 2019,RURAL,SUFICIENTE / BASTANTE,8.32100009918212
Nov 2018 - Abr 2019,RURAL,NO SABE,36.765174865722599
Dic 2018 - May 2019,NACIONAL,NADA / POCO,68.623893737792898
Dic 2018 - May 2019,NACIONAL,SUFICIENTE / BASTANTE,12.652126312255801
Dic 2018 - May 2019,NACIONAL,NO SABE,18.7239780426025
Dic 2018 - May 2019,URBANO,NADA / POCO,71.789474487304602
Dic 2018 - May 2019,URBANO,SUFICIENTE / BASTANTE,13.575542449951101
Dic 2018 - May 2019,URBANO,NO SABE,14.634985923766999
Dic 2018 - May 2019,RURAL,NADA / POCO,54.889286041259702
Dic 2018 - May 2019,RURAL,SUFICIENTE / BASTANTE,8.6456680297851491
Dic 2018 - May 2019,RURAL,NO SABE,36.465045928955
Ene 2019 - Jun 2019,NACIONAL,NADA / POCO,69.175239562988196
Ene 2019 - Jun 2019,NACIONAL,SUFICIENTE / BASTANTE,12.633740425109799
Ene 2019 - Jun 2019,NACIONAL,NO SABE,18.191022872924801
Ene 2019 - Jun 2019,URBANO,NADA / POCO,72.247177124023395
Ene 2019 - Jun 2019,URBANO,SUFICIENTE / BASTANTE,13.557518959045399
Ene 2019 - Jun 2019,URBANO,NO SABE,14.1953077316284
Ene 2019 - Jun 2019,RURAL,NADA / POCO,55.864715576171797
Ene 2019 - Jun 2019,RURAL,SUFICIENTE / BASTANTE,8.6310625076293892
Ene 2019 - Jun 2019,RURAL,NO SABE,35.504222869872997
Feb 2019 - Jul 2019,NACIONAL,NADA / POCO,68.388175964355398
Feb 2019 - Jul 2019,NACIONAL,SUFICIENTE / BASTANTE,12.948646545410099
Feb 2019 - Jul 2019,NACIONAL,NO SABE,18.6631755828857
Feb 2019 - Jul 2019,URBANO,NADA / POCO,71.441299438476506
Feb 2019 - Jul 2019,URBANO,SUFICIENTE / BASTANTE,13.8407125473022
Feb 2019 - Jul 2019,URBANO,NO SABE,14.7179861068725
Feb 2019 - Jul 2019,RURAL,NADA / POCO,55.083221435546797
Feb 2019 - Jul 2019,RURAL,SUFICIENTE / BASTANTE,9.0611886978149396
Feb 2019 - Jul 2019,RURAL,NO SABE,35.8555908203125
Mar 2019 - Ago 2019,NACIONAL,NADA / POCO,68.682144165039006
Mar 2019 - Ago 2019,NACIONAL,SUFICIENTE / BASTANTE,13.1604862213134
Mar 2019 - Ago 2019,NACIONAL,NO SABE,18.1573677062988
Mar 2019 - Ago 2019,URBANO,NADA / POCO,71.598381042480398
Mar 2019 - Ago 2019,URBANO,SUFICIENTE / BASTANTE,14.084542274475
Mar 2019 - Ago 2019,URBANO,NO SABE,14.317074775695801
