Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Nov 2016 - Abr 2017,RURAL,NO SABE,7.3479299999999999
Dic 2016 - May 2017,NACIONAL,NADA / POCO,55.272329999999997
Dic 2016 - May 2017,NACIONAL,SUFICIENTE / BASTANTE,41.66319
Dic 2016 - May 2017,NACIONAL,NO SABE,3.0644840000000002
Dic 2016 - May 2017,URBANO,NADA / POCO,57.225700000000003
Dic 2016 - May 2017,URBANO,SUFICIENTE / BASTANTE,40.872280000000003
Dic 2016 - May 2017,URBANO,NO SABE,1.9020220000000001
Dic 2016 - May 2017,RURAL,NADA / POCO,47.284030000000001
Dic 2016 - May 2017,RURAL,SUFICIENTE / BASTANTE,44.897599999999997
Dic 2016 - May 2017,RURAL,NO SABE,7.8183670000000003
Ene 2017 - Jun 2017,NACIONAL,NADA / POCO,54.988959999999999
Ene 2017 - Jun 2017,NACIONAL,SUFICIENTE / BASTANTE,41.972490000000001
Ene 2017 - Jun 2017,NACIONAL,NO SABE,3.038548
Ene 2017 - Jun 2017,URBANO,NADA / POCO,56.832250000000002
Ene 2017 - Jun 2017,URBANO,SUFICIENTE / BASTANTE,41.314869999999999
Ene 2017 - Jun 2017,URBANO,NO SABE,1.852876
Ene 2017 - Jun 2017,RURAL,NADA / POCO,47.448320000000002
Ene 2017 - Jun 2017,RURAL,SUFICIENTE / BASTANTE,44.66272
Ene 2017 - Jun 2017,RURAL,NO SABE,7.8889620000000003
Feb 2017 - Jul 2017,NACIONAL,NADA / POCO,55.301430000000003
Feb 2017 - Jul 2017,NACIONAL,SUFICIENTE / BASTANTE,41.595050000000001
Feb 2017 - Jul 2017,NACIONAL,NO SABE,3.1035140000000001
Feb 2017 - Jul 2017,URBANO,NADA / POCO,57.08475
Feb 2017 - Jul 2017,URBANO,SUFICIENTE / BASTANTE,40.957299999999996
Feb 2017 - Jul 2017,URBANO,NO SABE,1.9579530000000001
Feb 2017 - Jul 2017,RURAL,NADA / POCO,47.996360000000003
Feb 2017 - Jul 2017,RURAL,SUFICIENTE / BASTANTE,44.207500000000003
Feb 2017 - Jul 2017,RURAL,NO SABE,7.7961390000000002
Mar 2017 - Ago 2017,NACIONAL,NADA / POCO,55.544820000000001
Mar 2017 - Ago 2017,NACIONAL,SUFICIENTE / BASTANTE,41.304430000000004
Mar 2017 - Ago 2017,NACIONAL,NO SABE,3.1507489999999998
Mar 2017 - Ago 2017,URBANO,NADA / POCO,57.108690000000003
Mar 2017 - Ago 2017,URBANO,SUFICIENTE / BASTANTE,40.843440000000001
Mar 2017 - Ago 2017,URBANO,NO SABE,2.0478770000000002
Mar 2017 - Ago 2017,RURAL,NADA / POCO,49.113379999999999
Mar 2017 - Ago 2017,RURAL,SUFICIENTE / BASTANTE,43.20026
Mar 2017 - Ago 2017,RURAL,NO SABE,7.6863630000000001
Abr 2017 - Sep 2017,NACIONAL,NADA / POCO,56.44502
Abr 2017 - Sep 2017,NACIONAL,SUFICIENTE / BASTANTE,40.430889999999998
Abr 2017 - Sep 2017,NACIONAL,NO SABE,3.124088
Abr 2017 - Sep 2017,URBANO,NADA / POCO,58.013930000000002
Abr 2017 - Sep 2017,URBANO,SUFICIENTE / BASTANTE,39.949390000000001
Abr 2017 - Sep 2017,URBANO,NO SABE,2.03668
Abr 2017 - Sep 2017,RURAL,NADA / POCO,49.961069999999999
Abr 2017 - Sep 2017,RURAL,SUFICIENTE / BASTANTE,42.420839999999998
Abr 2017 - Sep 2017,RURAL,NO SABE,7.6180940000000001
May 2017 - Oct 2017,NACIONAL,NADA / POCO,57.325589999999998
May 2017 - Oct 2017,NACIONAL,SUFICIENTE / BASTANTE,39.327210000000001
May 2017 - Oct 2017,NACIONAL,NO SABE,3.3472019999999998
May 2017 - Oct 2017,URBANO,NADA / POCO,58.951720000000002
May 2017 - Oct 2017,URBANO,SUFICIENTE / BASTANTE,38.755540000000003
May 2017 - Oct 2017,URBANO,NO SABE,2.2927430000000002
May 2017 - Oct 2017,RURAL,NADA / POCO,50.580010000000001
May 2017 - Oct 2017,RURAL,SUFICIENTE / BASTANTE,41.698630000000001
May 2017 - Oct 2017,RURAL,NO SABE,7.7213580000000004
Jun 2017 - Nov 2017,NACIONAL,NADA / POCO,58.428820000000002
Jun 2017 - Nov 2017,NACIONAL,SUFICIENTE / BASTANTE,38.383519999999997
Jun 2017 - Nov 2017,NACIONAL,NO SABE,3.187665
Jun 2017 - Nov 2017,URBANO,NADA / POCO,60.040030000000002
Jun 2017 - Nov 2017,URBANO,SUFICIENTE / BASTANTE,37.812620000000003
Jun 2017 - Nov 2017,URBANO,NO SABE,2.1473529999999998
Jun 2017 - Nov 2017,RURAL,NADA / POCO,51.743290000000002
Jun 2017 - Nov 2017,RURAL,SUFICIENTE / BASTANTE,40.752400000000002
Jun 2017 - Nov 2017,RURAL,NO SABE,7.5043119999999996
Jul 2017 - Dic 2017,NACIONAL,NADA / POCO,59.105930000000001
Jul 2017 - Dic 2017,NACIONAL,SUFICIENTE / BASTANTE,37.498159999999999
Jul 2017 - Dic 2017,NACIONAL,NO SABE,3.395905
Jul 2017 - Dic 2017,URBANO,NADA / POCO,60.774120000000003
Jul 2017 - Dic 2017,URBANO,SUFICIENTE / BASTANTE,36.784970000000001
Jul 2017 - Dic 2017,URBANO,NO SABE,2.4409160000000001
Jul 2017 - Dic 2017,RURAL,NADA / POCO,52.150060000000003
Jul 2017 - Dic 2017,RURAL,SUFICIENTE / BASTANTE,40.471989999999998
Jul 2017 - Dic 2017,RURAL,NO SABE,7.3779539999999999
Ago 2017 - Ene 2018,NACIONAL,NADA / POCO,59.526389999999999
Ago 2017 - Ene 2018,NACIONAL,SUFICIENTE / BASTANTE,37.04598
Ago 2017 - Ene 2018,NACIONAL,NO SABE,3.4276239999999998
Ago 2017 - Ene 2018,URBANO,NADA / POCO,61.266440000000003
Ago 2017 - Ene 2018,URBANO,SUFICIENTE / BASTANTE,36.176459999999999
Ago 2017 - Ene 2018,URBANO,NO SABE,2.5571009999999998
Ago 2017 - Ene 2018,RURAL,NADA / POCO,52.262860000000003
Ago 2017 - Ene 2018,RURAL,SUFICIENTE / BASTANTE,40.675669999999997
Ago 2017 - Ene 2018,RURAL,NO SABE,7.0614689999999998
Sep 2017 - Feb 2018,NACIONAL,NADA / POCO,58.545949999999998
Sep 2017 - Feb 2018,NACIONAL,SUFICIENTE / BASTANTE,37.929830000000003
Sep 2017 - Feb 2018,NACIONAL,NO SABE,3.5242140000000002
Sep 2017 - Feb 2018,URBANO,NADA / POCO,60.145989999999998
Sep 2017 - Feb 2018,URBANO,SUFICIENTE / BASTANTE,37.161290000000001
Sep 2017 - Feb 2018,URBANO,NO SABE,2.6927219999999998
Sep 2017 - Feb 2018,RURAL,NADA / POCO,51.875129999999999
Sep 2017 - Feb 2018,RURAL,SUFICIENTE / BASTANTE,41.13402
Sep 2017 - Feb 2018,RURAL,NO SABE,6.9908489999999999
Oct 2017 - Mar 2018,NACIONAL,NADA / POCO,58.61439
Oct 2017 - Mar 2018,NACIONAL,SUFICIENTE / BASTANTE,37.844650000000001
Oct 2017 - Mar 2018,NACIONAL,NO SABE,3.5409570000000001
Oct 2017 - Mar 2018,URBANO,NADA / POCO,60.215200000000003
Oct 2017 - Mar 2018,URBANO,SUFICIENTE / BASTANTE,37.004689999999997
Oct 2017 - Mar 2018,URBANO,NO SABE,2.7801089999999999
Oct 2017 - Mar 2018,RURAL,NADA / POCO,51.926519999999996
Oct 2017 - Mar 2018,RURAL,SUFICIENTE / BASTANTE,41.353830000000002
Oct 2017 - Mar 2018,RURAL,NO SABE,6.7196420000000003
Nov 2017 - Abr 2018,NACIONAL,NADA / POCO,58.8369
Nov 2017 - Abr 2018,NACIONAL,SUFICIENTE / BASTANTE,37.897849999999998
Nov 2017 - Abr 2018,NACIONAL,NO SABE,3.265247
Nov 2017 - Abr 2018,URBANO,NADA / POCO,60.441980000000001
Nov 2017 - Abr 2018,URBANO,SUFICIENTE / BASTANTE,37.046999999999997
Nov 2017 - Abr 2018,URBANO,NO SABE,2.5110139999999999
Nov 2017 - Abr 2018,RURAL,NADA / POCO,52.103859999999997
Nov 2017 - Abr 2018,RURAL,SUFICIENTE / BASTANTE,41.467010000000002
Nov 2017 - Abr 2018,RURAL,NO SABE,6.4291340000000003
Dic 2017 - May 2018,NACIONAL,NADA / POCO,58.98986
Dic 2017 - May 2018,NACIONAL,SUFICIENTE / BASTANTE,37.806989999999999
Dic 2017 - May 2018,NACIONAL,NO SABE,3.2031559999999999
Dic 2017 - May 2018,URBANO,NADA / POCO,60.739190000000001
Dic 2017 - May 2018,URBANO,SUFICIENTE / BASTANTE,36.747720000000001
Dic 2017 - May 2018,URBANO,NO SABE,2.5130910000000002
Dic 2017 - May 2018,RURAL,NADA / POCO,51.61994
Dic 2017 - May 2018,RURAL,SUFICIENTE / BASTANTE,42.269669999999998
Dic 2017 - May 2018,RURAL,NO SABE,6.1103889999999996
Ene 2018 - Jun 2018,NACIONAL,NADA / POCO,59.341349999999998
Ene 2018 - Jun 2018,NACIONAL,SUFICIENTE / BASTANTE,37.726959999999998
Ene 2018 - Jun 2018,NACIONAL,NO SABE,2.931683
Ene 2018 - Jun 2018,URBANO,NADA / POCO,61.177930000000003
Ene 2018 - Jun 2018,URBANO,SUFICIENTE / BASTANTE,36.561129999999999
Ene 2018 - Jun 2018,URBANO,NO SABE,2.2609409999999999
Ene 2018 - Jun 2018,RURAL,NADA / POCO,51.593699999999998
Ene 2018 - Jun 2018,RURAL,SUFICIENTE / BASTANTE,42.645069999999997
Ene 2018 - Jun 2018,RURAL,NO SABE,5.761234
Feb 2018 - Jul 2018,NACIONAL,NADA / POCO,59.383150000000001
Feb 2018 - Jul 2018,NACIONAL,SUFICIENTE / BASTANTE,37.721299999999999
Feb 2018 - Jul 2018,NACIONAL,NO SABE,2.8955549999999999
Feb 2018 - Jul 2018,URBANO,NADA / POCO,61.192430000000002
Feb 2018 - Jul 2018,URBANO,SUFICIENTE / BASTANTE,36.653669999999998
Feb 2018 - Jul 2018,URBANO,NO SABE,2.1539079999999999
Feb 2018 - Jul 2018,RURAL,NADA / POCO,51.718089999999997
Feb 2018 - Jul 2018,RURAL,SUFICIENTE / BASTANTE,42.244340000000001
Feb 2018 - Jul 2018,RURAL,NO SABE,6.0375680000000003
Mar 2018 - Ago 2018,NACIONAL,NADA / POCO,60.792929999999998
Mar 2018 - Ago 2018,NACIONAL,SUFICIENTE / BASTANTE,36.479889999999997
Mar 2018 - Ago 2018,NACIONAL,NO SABE,2.7271809999999999
Mar 2018 - Ago 2018,URBANO,NADA / POCO,62.885869999999997
Mar 2018 - Ago 2018,URBANO,SUFICIENTE / BASTANTE,35.082599999999999
Mar 2018 - Ago 2018,URBANO,NO SABE,2.0315310000000002
Mar 2018 - Ago 2018,RURAL,NADA / POCO,51.874510000000001
Mar 2018 - Ago 2018,RURAL,SUFICIENTE / BASTANTE,42.433999999999997
Mar 2018 - Ago 2018,RURAL,NO SABE,5.6914879999999997
Abr 2018 - Sep 2018,NACIONAL,NADA / POCO,60.849110000000003
Abr 2018 - Sep 2018,NACIONAL,SUFICIENTE / BASTANTE,36.337670000000003
Abr 2018 - Sep 2018,NACIONAL,NO SABE,2.813221
Abr 2018 - Sep 2018,URBANO,NADA / POCO,62.862720000000003
Abr 2018 - Sep 2018,URBANO,SUFICIENTE / BASTANTE,34.971620000000001
Abr 2018 - Sep 2018,URBANO,NO SABE,2.1656520000000001
Abr 2018 - Sep 2018,RURAL,NADA / POCO,52.251489999999997
Abr 2018 - Sep 2018,RURAL,SUFICIENTE / BASTANTE,42.170340000000003
Abr 2018 - Sep 2018,RURAL,NO SABE,5.5781780000000003
May 2018 - Oct 2018,NACIONAL,NADA / POCO,60.961590000000001
May 2018 - Oct 2018,NACIONAL,SUFICIENTE / BASTANTE,36.143389999999997
May 2018 - Oct 2018,NACIONAL,NO SABE,2.895019
May 2018 - Oct 2018,URBANO,NADA / POCO,62.902470000000001
May 2018 - Oct 2018,URBANO,SUFICIENTE / BASTANTE,34.818809999999999
May 2018 - Oct 2018,URBANO,NO SABE,2.2787160000000002
May 2018 - Oct 2018,RURAL,NADA / POCO,52.666620000000002
May 2018 - Oct 2018,RURAL,SUFICIENTE / BASTANTE,41.804400000000001
May 2018 - Oct 2018,RURAL,NO SABE,5.5289820000000001
Jun 2018 - Nov 2018,NACIONAL,NADA / POCO,61.158999999999999
Jun 2018 - Nov 2018,NACIONAL,SUFICIENTE / BASTANTE,35.975790000000003
Jun 2018 - Nov 2018,NACIONAL,NO SABE,2.8652139999999999
Jun 2018 - Nov 2018,URBANO,NADA / POCO,63.08755
Jun 2018 - Nov 2018,URBANO,SUFICIENTE / BASTANTE,34.712730000000001
Jun 2018 - Nov 2018,URBANO,NO SABE,2.1997209999999998
Jun 2018 - Nov 2018,RURAL,NADA / POCO,52.875619999999998
Jun 2018 - Nov 2018,RURAL,SUFICIENTE / BASTANTE,41.400779999999997
Jun 2018 - Nov 2018,RURAL,NO SABE,5.723598
Jul 2018 - Dic 2018,NACIONAL,NADA / POCO,61.377589999999998
Jul 2018 - Dic 2018,NACIONAL,SUFICIENTE / BASTANTE,35.589080000000003
Jul 2018 - Dic 2018,NACIONAL,NO SABE,3.033337
Jul 2018 - Dic 2018,URBANO,NADA / POCO,63.308140000000002
Jul 2018 - Dic 2018,URBANO,SUFICIENTE / BASTANTE,34.341900000000003
Jul 2018 - Dic 2018,URBANO,NO SABE,2.3499569999999999
Jul 2018 - Dic 2018,RURAL,NADA / POCO,53.045430000000003
Jul 2018 - Dic 2018,RURAL,SUFICIENTE / BASTANTE,40.971820000000001
Jul 2018 - Dic 2018,RURAL,NO SABE,5.982755
Ago 2018 - Ene 2019,NACIONAL,NADA / POCO,61.764244079589801
Ago 2018 - Ene 2019,NACIONAL,SUFICIENTE / BASTANTE,35.033973693847599
Ago 2018 - Ene 2019,NACIONAL,NO SABE,3.2017807960510201
Ago 2018 - Ene 2019,URBANO,NADA / POCO,63.744194030761697
Ago 2018 - Ene 2019,URBANO,SUFICIENTE / BASTANTE,33.675575256347599
Ago 2018 - Ene 2019,URBANO,NO SABE,2.5802309513092001
Ago 2018 - Ene 2019,RURAL,NADA / POCO,53.212139129638601
Ago 2018 - Ene 2019,RURAL,SUFICIENTE / BASTANTE,40.901382446288999
Ago 2018 - Ene 2019,RURAL,NO SABE,5.8864760398864702
Set 2018 - Feb 2019,NACIONAL,NADA / POCO,61.126296997070298
Set 2018 - Feb 2019,NACIONAL,SUFICIENTE / BASTANTE,35.390769958496001
Set 2018 - Feb 2019,NACIONAL,NO SABE,3.4829356670379599
Set 2018 - Feb 2019,URBANO,NADA / POCO,63.053348541259702
Set 2018 - Feb 2019,URBANO,SUFICIENTE / BASTANTE,34.121910095214801
Set 2018 - Feb 2019,URBANO,NO SABE,2.8247423171996999
Set 2018 - Feb 2019,RURAL,NADA / POCO,52.79048538208
Set 2018 - Feb 2019,RURAL,SUFICIENTE / BASTANTE,40.879447937011697
Set 2018 - Feb 2019,RURAL,NO SABE,6.3300666809081996
Oct 2018 - Mar 2019,NACIONAL,NADA / POCO,61.3736152648925
Oct 2018 - Mar 2019,NACIONAL,SUFICIENTE / BASTANTE,35.115345001220703
Oct 2018 - Mar 2019,NACIONAL,NO SABE,3.5110397338867099
Oct 2018 - Mar 2019,URBANO,NADA / POCO,63.445945739746001
Oct 2018 - Mar 2019,URBANO,SUFICIENTE / BASTANTE,33.812141418457003
Oct 2018 - Mar 2019,URBANO,NO SABE,2.7419118881225502
Oct 2018 - Mar 2019,RURAL,NADA / POCO,52.395156860351499
Oct 2018 - Mar 2019,RURAL,SUFICIENTE / BASTANTE,40.761520385742102
Oct 2018 - Mar 2019,RURAL,NO SABE,6.84332227706909
Nov 2018 - Abr 2019,NACIONAL,NADA / POCO,61.3643379211425
Nov 2018 - Abr 2019,NACIONAL,SUFICIENTE / BASTANTE,35.108627319335902
Nov 2018 - Abr 2019,NACIONAL,NO SABE,3.5270347595214799
Nov 2018 - Abr 2019,URBANO,NADA / POCO,63.536796569824197
Nov 2018 - Abr 2019,URBANO,SUFICIENTE / BASTANTE,33.734409332275298
Nov 2018 - Abr 2019,URBANO,NO SABE,2.7287933826446502
Nov 2018 - Abr 2019,RURAL,NADA / POCO,51.923389434814403
Nov 2018 - Abr 2019,RURAL,SUFICIENTE / BASTANTE,41.080623626708899
Nov 2018 - Abr 2019,RURAL,NO SABE,6.9959897994995099
Dic 2018 - May 2019,NACIONAL,NADA / POCO,60.697021484375
Dic 2018 - May 2019,NACIONAL,SUFICIENTE / BASTANTE,35.817047119140597
Dic 2018 - May 2019,NACIONAL,NO SABE,3.48592829704284
Dic 2018 - May 2019,URBANO,NADA / POCO,62.682476043701101
Dic 2018 - May 2019,URBANO,SUFICIENTE / BASTANTE,34.645805358886697
Dic 2018 - May 2019,URBANO,NO SABE,2.671719789505
Dic 2018 - May 2019,RURAL,NADA / POCO,52.0826606750488
Dic 2018 - May 2019,RURAL,SUFICIENTE / BASTANTE,40.898773193359297
Dic 2018 - May 2019,RURAL,NO SABE,7.0185647010803196
Ene 2019 - Jun 2019,NACIONAL,NADA / POCO,60.1577758789062
Ene 2019 - Jun 2019,NACIONAL,SUFICIENTE / BASTANTE,36.344509124755803
Ene 2019 - Jun 2019,NACIONAL,NO SABE,3.4977145195007302
Ene 2019 - Jun 2019,URBANO,NADA / POCO,62.014904022216697
Ene 2019 - Jun 2019,URBANO,SUFICIENTE / BASTANTE,35.301963806152301
Ene 2019 - Jun 2019,URBANO,NO SABE,2.6831352710723801
Ene 2019 - Jun 2019,RURAL,NADA / POCO,52.110950469970703
Ene 2019 - Jun 2019,RURAL,SUFICIENTE / BASTANTE,40.861812591552699
Ene 2019 - Jun 2019,RURAL,NO SABE,7.02723932266235
Feb 2019 - Jul 2019,NACIONAL,NADA / POCO,59.5509223937988
Feb 2019 - Jul 2019,NACIONAL,SUFICIENTE / BASTANTE,36.986240386962798
Feb 2019 - Jul 2019,NACIONAL,NO SABE,3.4628367424011199
Feb 2019 - Jul 2019,URBANO,NADA / POCO,61.328018188476499
Feb 2019 - Jul 2019,URBANO,SUFICIENTE / BASTANTE,35.991485595703097
Feb 2019 - Jul 2019,URBANO,NO SABE,2.6804964542388898
Feb 2019 - Jul 2019,RURAL,NADA / POCO,51.806663513183501
Feb 2019 - Jul 2019,RURAL,SUFICIENTE / BASTANTE,41.321205139160099
Feb 2019 - Jul 2019,RURAL,NO SABE,6.8721327781677202
Mar 2019 - Ago 2019,NACIONAL,NADA / POCO,59.559600830078097
Mar 2019 - Ago 2019,NACIONAL,SUFICIENTE / BASTANTE,37.044490814208899
Mar 2019 - Ago 2019,NACIONAL,NO SABE,3.3959047794342001
