Período,ÁMBITO GEOGRÁFICO,NIVEL DE CONFIANZA,Numero Faltas
Abr 2016 - Sep 2016,NACIONAL,SUFICIENTE / BASTANTE,31.646375656127901
Abr 2016 - Sep 2016,NACIONAL,NO SABE,5.7681260108947701
Abr 2016 - Sep 2016,URBANO,NADA / POCO,62.430412292480398
Abr 2016 - Sep 2016,URBANO,SUFICIENTE / BASTANTE,33.135982513427699
Abr 2016 - Sep 2016,URBANO,NO SABE,4.4336061477661097
Abr 2016 - Sep 2016,RURAL,NADA / POCO,63.20259475708
Abr 2016 - Sep 2016,RURAL,SUFICIENTE / BASTANTE,25.7191658020019
Abr 2016 - Sep 2016,RURAL,NO SABE,11.078238487243601
May 2016 - Oct 2016,NACIONAL,NADA / POCO,63.055984497070298
May 2016 - Oct 2016,NACIONAL,SUFICIENTE / BASTANTE,30.916831970214801
May 2016 - Oct 2016,NACIONAL,NO SABE,6.0271859169006303
May 2016 - Oct 2016,URBANO,NADA / POCO,62.959812164306598
May 2016 - Oct 2016,URBANO,SUFICIENTE / BASTANTE,32.365512847900298
May 2016 - Oct 2016,URBANO,NO SABE,4.67467737197875
May 2016 - Oct 2016,RURAL,NADA / POCO,63.440479278564403
May 2016 - Oct 2016,RURAL,SUFICIENTE / BASTANTE,25.125020980834901
May 2016 - Oct 2016,RURAL,NO SABE,11.434500694274901
Jun 2016 - Nov 2016,NACIONAL,NADA / POCO,63.134090423583899
Jun 2016 - Nov 2016,NACIONAL,SUFICIENTE / BASTANTE,31.032609939575099
Jun 2016 - Nov 2016,NACIONAL,NO SABE,5.8333001136779696
Jun 2016 - Nov 2016,URBANO,NADA / POCO,63.109878540038999
Jun 2016 - Nov 2016,URBANO,SUFICIENTE / BASTANTE,32.414794921875
Jun 2016 - Nov 2016,URBANO,NO SABE,4.4753251075744602
Jun 2016 - Nov 2016,RURAL,NADA / POCO,63.2309761047363
Jun 2016 - Nov 2016,RURAL,SUFICIENTE / BASTANTE,25.501863479614201
Jun 2016 - Nov 2016,RURAL,NO SABE,11.267159461975
Jul 2016 - Dic 2016,NACIONAL,NADA / POCO,63.282989501953097
Jul 2016 - Dic 2016,NACIONAL,SUFICIENTE / BASTANTE,30.663347244262599
Jul 2016 - Dic 2016,NACIONAL,NO SABE,6.0536642074584899
Jul 2016 - Dic 2016,URBANO,NADA / POCO,63.302928924560497
Jul 2016 - Dic 2016,URBANO,SUFICIENTE / BASTANTE,32.069503784179602
Jul 2016 - Dic 2016,URBANO,NO SABE,4.6275682449340803
Jul 2016 - Dic 2016,RURAL,NADA / POCO,63.202857971191399
Jul 2016 - Dic 2016,RURAL,SUFICIENTE / BASTANTE,25.012639999389599
Jul 2016 - Dic 2016,RURAL,NO SABE,11.784502029418899
Ago 2016 - Ene 2017,NACIONAL,NADA / POCO,63.180070000000001
Ago 2016 - Ene 2017,NACIONAL,SUFICIENTE / BASTANTE,30.628879999999999
Ago 2016 - Ene 2017,NACIONAL,NO SABE,6.191052
Ago 2016 - Ene 2017,URBANO,NADA / POCO,63.211509999999997
Ago 2016 - Ene 2017,URBANO,SUFICIENTE / BASTANTE,32.018149999999999
Ago 2016 - Ene 2017,URBANO,NO SABE,4.7703329999999999
Ago 2016 - Ene 2017,RURAL,NADA / POCO,63.053089999999997
Ago 2016 - Ene 2017,RURAL,SUFICIENTE / BASTANTE,25.01754
Ago 2016 - Ene 2017,RURAL,NO SABE,11.92937
Sep 2016 - Feb 2017,NACIONAL,NADA / POCO,63.711570000000002
Sep 2016 - Feb 2017,NACIONAL,SUFICIENTE / BASTANTE,30.28313
Sep 2016 - Feb 2017,NACIONAL,NO SABE,6.0052989999999999
Sep 2016 - Feb 2017,URBANO,NADA / POCO,63.78969
Sep 2016 - Feb 2017,URBANO,SUFICIENTE / BASTANTE,31.736239999999999
Sep 2016 - Feb 2017,URBANO,NO SABE,4.4740729999999997
Sep 2016 - Feb 2017,RURAL,NADA / POCO,63.394350000000003
Sep 2016 - Feb 2017,RURAL,SUFICIENTE / BASTANTE,24.38251
Sep 2016 - Feb 2017,RURAL,NO SABE,12.223140000000001
Oct 2016 - Mar 2017,NACIONAL,NADA / POCO,63.74577
Oct 2016 - Mar 2017,NACIONAL,SUFICIENTE / BASTANTE,30.493040000000001
Oct 2016 - Mar 2017,NACIONAL,NO SABE,5.7611929999999996
Oct 2016 - Mar 2017,URBANO,NADA / POCO,63.902250000000002
Oct 2016 - Mar 2017,URBANO,SUFICIENTE / BASTANTE,32.07103
Oct 2016 - Mar 2017,URBANO,NO SABE,4.0267220000000004
Oct 2016 - Mar 2017,RURAL,NADA / POCO,63.109139999999996
Oct 2016 - Mar 2017,RURAL,SUFICIENTE / BASTANTE,24.073219999999999
Oct 2016 - Mar 2017,RURAL,NO SABE,12.817640000000001
Nov 2016 - Abr 2017,NACIONAL,NADA / POCO,62.262929999999997
Nov 2016 - Abr 2017,NACIONAL,SUFICIENTE / BASTANTE,32.157739999999997
Nov 2016 - Abr 2017,NACIONAL,NO SABE,5.5793270000000001
Nov 2016 - Abr 2017,URBANO,NADA / POCO,62.137619999999998
Nov 2016 - Abr 2017,URBANO,SUFICIENTE / BASTANTE,33.925829999999998
Nov 2016 - Abr 2017,URBANO,NO SABE,3.9365429999999999
Nov 2016 - Abr 2017,RURAL,NADA / POCO,62.77299
Nov 2016 - Abr 2017,RURAL,SUFICIENTE / BASTANTE,24.961040000000001
Nov 2016 - Abr 2017,RURAL,NO SABE,12.265969999999999
Dic 2016 - May 2017,NACIONAL,NADA / POCO,61.428559999999997
Dic 2016 - May 2017,NACIONAL,SUFICIENTE / BASTANTE,32.693730000000002
Dic 2016 - May 2017,NACIONAL,NO SABE,5.8777140000000001
Dic 2016 - May 2017,URBANO,NADA / POCO,61.138480000000001
Dic 2016 - May 2017,URBANO,SUFICIENTE / BASTANTE,34.661700000000003
Dic 2016 - May 2017,URBANO,NO SABE,4.1998239999999996
Dic 2016 - May 2017,RURAL,NADA / POCO,62.614820000000002
Dic 2016 - May 2017,RURAL,SUFICIENTE / BASTANTE,24.64573
Dic 2016 - May 2017,RURAL,NO SABE,12.73944
Ene 2017 - Jun 2017,NACIONAL,NADA / POCO,61.550159999999998
Ene 2017 - Jun 2017,NACIONAL,SUFICIENTE / BASTANTE,32.66019
Ene 2017 - Jun 2017,NACIONAL,NO SABE,5.78965
Ene 2017 - Jun 2017,URBANO,NADA / POCO,61.215330000000002
Ene 2017 - Jun 2017,URBANO,SUFICIENTE / BASTANTE,34.557650000000002
Ene 2017 - Jun 2017,URBANO,NO SABE,4.2270139999999996
Ene 2017 - Jun 2017,RURAL,NADA / POCO,62.919870000000003
Ene 2017 - Jun 2017,RURAL,SUFICIENTE / BASTANTE,24.897960000000001
Ene 2017 - Jun 2017,RURAL,NO SABE,12.182169999999999
Feb 2017 - Jul 2017,NACIONAL,NADA / POCO,61.024749999999997
Feb 2017 - Jul 2017,NACIONAL,SUFICIENTE / BASTANTE,33.019550000000002
Feb 2017 - Jul 2017,NACIONAL,NO SABE,5.955705
Feb 2017 - Jul 2017,URBANO,NADA / POCO,60.466909999999999
Feb 2017 - Jul 2017,URBANO,SUFICIENTE / BASTANTE,35.219499999999996
Feb 2017 - Jul 2017,URBANO,NO SABE,4.3135919999999999
Feb 2017 - Jul 2017,RURAL,NADA / POCO,63.309849999999997
Feb 2017 - Jul 2017,RURAL,SUFICIENTE / BASTANTE,24.007770000000001
Feb 2017 - Jul 2017,RURAL,NO SABE,12.68238
Mar 2017 - Ago 2017,NACIONAL,NADA / POCO,60.677549999999997
Mar 2017 - Ago 2017,NACIONAL,SUFICIENTE / BASTANTE,32.884059999999998
Mar 2017 - Ago 2017,NACIONAL,NO SABE,6.4383819999999998
Mar 2017 - Ago 2017,URBANO,NADA / POCO,60.112349999999999
Mar 2017 - Ago 2017,URBANO,SUFICIENTE / BASTANTE,35.013260000000002
Mar 2017 - Ago 2017,URBANO,NO SABE,4.8743910000000001
Mar 2017 - Ago 2017,RURAL,NADA / POCO,63.001989999999999
Mar 2017 - Ago 2017,RURAL,SUFICIENTE / BASTANTE,24.127649999999999
Mar 2017 - Ago 2017,RURAL,NO SABE,12.870369999999999
Abr 2017 - Sep 2017,NACIONAL,NADA / POCO,61.036140000000003
Abr 2017 - Sep 2017,NACIONAL,SUFICIENTE / BASTANTE,32.490609999999997
Abr 2017 - Sep 2017,NACIONAL,NO SABE,6.4732519999999996
Abr 2017 - Sep 2017,URBANO,NADA / POCO,60.312289999999997
Abr 2017 - Sep 2017,URBANO,SUFICIENTE / BASTANTE,34.661439999999999
Abr 2017 - Sep 2017,URBANO,NO SABE,5.0262700000000002
Abr 2017 - Sep 2017,RURAL,NADA / POCO,64.027640000000005
Abr 2017 - Sep 2017,RURAL,SUFICIENTE / BASTANTE,23.519069999999999
Abr 2017 - Sep 2017,RURAL,NO SABE,12.453290000000001
May 2017 - Oct 2017,NACIONAL,NADA / POCO,61.774709999999999
May 2017 - Oct 2017,NACIONAL,SUFICIENTE / BASTANTE,31.604579999999999
May 2017 - Oct 2017,NACIONAL,NO SABE,6.6207029999999998
May 2017 - Oct 2017,URBANO,NADA / POCO,61.061360000000001
May 2017 - Oct 2017,URBANO,SUFICIENTE / BASTANTE,33.709620000000001
May 2017 - Oct 2017,URBANO,NO SABE,5.2290210000000004
May 2017 - Oct 2017,RURAL,NADA / POCO,64.733869999999996
May 2017 - Oct 2017,RURAL,SUFICIENTE / BASTANTE,22.87238
May 2017 - Oct 2017,RURAL,NO SABE,12.393750000000001
Jun 2017 - Nov 2017,NACIONAL,NADA / POCO,62.094430000000003
Jun 2017 - Nov 2017,NACIONAL,SUFICIENTE / BASTANTE,31.290289999999999
Jun 2017 - Nov 2017,NACIONAL,NO SABE,6.6152790000000001
Jun 2017 - Nov 2017,URBANO,NADA / POCO,61.314169999999997
Jun 2017 - Nov 2017,URBANO,SUFICIENTE / BASTANTE,33.454729999999998
Jun 2017 - Nov 2017,URBANO,NO SABE,5.2311079999999999
Jun 2017 - Nov 2017,RURAL,NADA / POCO,65.332040000000006
Jun 2017 - Nov 2017,RURAL,SUFICIENTE / BASTANTE,22.309229999999999
Jun 2017 - Nov 2017,RURAL,NO SABE,12.35873
Jul 2017 - Dic 2017,NACIONAL,NADA / POCO,62.287100000000002
Jul 2017 - Dic 2017,NACIONAL,SUFICIENTE / BASTANTE,30.87941
Jul 2017 - Dic 2017,NACIONAL,NO SABE,6.8334919999999997
Jul 2017 - Dic 2017,URBANO,NADA / POCO,61.609780000000001
Jul 2017 - Dic 2017,URBANO,SUFICIENTE / BASTANTE,33.046210000000002
Jul 2017 - Dic 2017,URBANO,NO SABE,5.3440029999999998
Jul 2017 - Dic 2017,RURAL,NADA / POCO,65.111320000000006
Jul 2017 - Dic 2017,RURAL,SUFICIENTE / BASTANTE,21.84442
Jul 2017 - Dic 2017,RURAL,NO SABE,13.04426
Ago 2017 - Ene 2018,NACIONAL,NADA / POCO,63.157600000000002
Ago 2017 - Ene 2018,NACIONAL,SUFICIENTE / BASTANTE,29.96536
Ago 2017 - Ene 2018,NACIONAL,NO SABE,6.8770439999999997
Ago 2017 - Ene 2018,URBANO,NADA / POCO,62.41319
Ago 2017 - Ene 2018,URBANO,SUFICIENTE / BASTANTE,32.031860000000002
Ago 2017 - Ene 2018,URBANO,NO SABE,5.5549480000000004
Ago 2017 - Ene 2018,RURAL,NADA / POCO,66.264989999999997
Ago 2017 - Ene 2018,RURAL,SUFICIENTE / BASTANTE,21.339120000000001
Ago 2017 - Ene 2018,RURAL,NO SABE,12.39589
Sep 2017 - Feb 2018,NACIONAL,NADA / POCO,62.899340000000002
Sep 2017 - Feb 2018,NACIONAL,SUFICIENTE / BASTANTE,30.181830000000001
Sep 2017 - Feb 2018,NACIONAL,NO SABE,6.918838
Sep 2017 - Feb 2018,URBANO,NADA / POCO,62.062629999999999
Sep 2017 - Feb 2018,URBANO,SUFICIENTE / BASTANTE,32.376359999999998
Sep 2017 - Feb 2018,URBANO,NO SABE,5.5609999999999999
Sep 2017 - Feb 2018,RURAL,NADA / POCO,66.387690000000006
Sep 2017 - Feb 2018,RURAL,SUFICIENTE / BASTANTE,21.032409999999999
Sep 2017 - Feb 2018,RURAL,NO SABE,12.5799
Oct 2017 - Mar 2018,NACIONAL,NADA / POCO,62.936509999999998
Oct 2017 - Mar 2018,NACIONAL,SUFICIENTE / BASTANTE,30.199870000000001
Oct 2017 - Mar 2018,NACIONAL,NO SABE,6.8636220000000003
Oct 2017 - Mar 2018,URBANO,NADA / POCO,62.215339999999998
Oct 2017 - Mar 2018,URBANO,SUFICIENTE / BASTANTE,32.288780000000003
Oct 2017 - Mar 2018,URBANO,NO SABE,5.4958780000000003
Oct 2017 - Mar 2018,RURAL,NADA / POCO,65.949430000000007
Oct 2017 - Mar 2018,RURAL,SUFICIENTE / BASTANTE,21.472770000000001
Oct 2017 - Mar 2018,RURAL,NO SABE,12.577809999999999
Nov 2017 - Abr 2018,NACIONAL,NADA / POCO,62.980089999999997
Nov 2017 - Abr 2018,NACIONAL,SUFICIENTE / BASTANTE,30.31288
Nov 2017 - Abr 2018,NACIONAL,NO SABE,6.7070350000000003
Nov 2017 - Abr 2018,URBANO,NADA / POCO,62.315280000000001
Nov 2017 - Abr 2018,URBANO,SUFICIENTE / BASTANTE,32.371180000000003
Nov 2017 - Abr 2018,URBANO,NO SABE,5.3135459999999997
Nov 2017 - Abr 2018,RURAL,NADA / POCO,65.768860000000004
Nov 2017 - Abr 2018,RURAL,SUFICIENTE / BASTANTE,21.678640000000001
Nov 2017 - Abr 2018,RURAL,NO SABE,12.5525
Dic 2017 - May 2018,NACIONAL,NADA / POCO,63.313560000000003
Dic 2017 - May 2018,NACIONAL,SUFICIENTE / BASTANTE,29.845050000000001
Dic 2017 - May 2018,NACIONAL,NO SABE,6.8413919999999999
Dic 2017 - May 2018,URBANO,NADA / POCO,62.732939999999999
Dic 2017 - May 2018,URBANO,SUFICIENTE / BASTANTE,31.770240000000001
Dic 2017 - May 2018,URBANO,NO SABE,5.4968219999999999
Dic 2017 - May 2018,RURAL,NADA / POCO,65.759699999999995
Dic 2017 - May 2018,RURAL,SUFICIENTE / BASTANTE,21.734259999999999
Dic 2017 - May 2018,RURAL,NO SABE,12.50604
Ene 2018 - Jun 2018,NACIONAL,NADA / POCO,63.300379999999997
Ene 2018 - Jun 2018,NACIONAL,SUFICIENTE / BASTANTE,29.85735
Ene 2018 - Jun 2018,NACIONAL,NO SABE,6.8422720000000004
Ene 2018 - Jun 2018,URBANO,NADA / POCO,62.695740000000001
Ene 2018 - Jun 2018,URBANO,SUFICIENTE / BASTANTE,31.684550000000002
Ene 2018 - Jun 2018,URBANO,NO SABE,5.6197160000000004
Ene 2018 - Jun 2018,RURAL,NADA / POCO,65.851100000000002
Ene 2018 - Jun 2018,RURAL,SUFICIENTE / BASTANTE,22.149229999999999
Ene 2018 - Jun 2018,RURAL,NO SABE,11.99967
Feb 2018 - Jul 2018,NACIONAL,NADA / POCO,63.497720000000001
Feb 2018 - Jul 2018,NACIONAL,SUFICIENTE / BASTANTE,29.905570000000001
Feb 2018 - Jul 2018,NACIONAL,NO SABE,6.5967130000000003
Feb 2018 - Jul 2018,URBANO,NADA / POCO,63.193069999999999
Feb 2018 - Jul 2018,URBANO,SUFICIENTE / BASTANTE,31.601649999999999
Feb 2018 - Jul 2018,URBANO,NO SABE,5.2052740000000002
Feb 2018 - Jul 2018,RURAL,NADA / POCO,64.788359999999997
Feb 2018 - Jul 2018,RURAL,SUFICIENTE / BASTANTE,22.720050000000001
Feb 2018 - Jul 2018,RURAL,NO SABE,12.49159
Mar 2018 - Ago 2018,NACIONAL,NADA / POCO,64.272490000000005
Mar 2018 - Ago 2018,NACIONAL,SUFICIENTE / BASTANTE,29.266359999999999
Mar 2018 - Ago 2018,NACIONAL,NO SABE,6.4611510000000001
Mar 2018 - Ago 2018,URBANO,NADA / POCO,64.036360000000002
Mar 2018 - Ago 2018,URBANO,SUFICIENTE / BASTANTE,30.84365
Mar 2018 - Ago 2018,URBANO,NO SABE,5.1199909999999997
Mar 2018 - Ago 2018,RURAL,NADA / POCO,65.278689999999997
Mar 2018 - Ago 2018,RURAL,SUFICIENTE / BASTANTE,22.545210000000001
Mar 2018 - Ago 2018,RURAL,NO SABE,12.1761
Abr 2018 - Sep 2018,NACIONAL,NADA / POCO,64.403270000000006
Abr 2018 - Sep 2018,NACIONAL,SUFICIENTE / BASTANTE,28.856839999999998
Abr 2018 - Sep 2018,NACIONAL,NO SABE,6.7398899999999999
Abr 2018 - Sep 2018,URBANO,NADA / POCO,64.122169999999997
Abr 2018 - Sep 2018,URBANO,SUFICIENTE / BASTANTE,30.372260000000001
Abr 2018 - Sep 2018,URBANO,NO SABE,5.5055630000000004
Abr 2018 - Sep 2018,RURAL,NADA / POCO,65.603480000000005
Abr 2018 - Sep 2018,RURAL,SUFICIENTE / BASTANTE,22.386369999999999
Abr 2018 - Sep 2018,RURAL,NO SABE,12.010160000000001
May 2018 - Oct 2018,NACIONAL,NADA / POCO,64.845330000000004
May 2018 - Oct 2018,NACIONAL,SUFICIENTE / BASTANTE,28.337440000000001
May 2018 - Oct 2018,NACIONAL,NO SABE,6.8172319999999997
May 2018 - Oct 2018,URBANO,NADA / POCO,64.624549999999999
May 2018 - Oct 2018,URBANO,SUFICIENTE / BASTANTE,29.829139999999999
May 2018 - Oct 2018,URBANO,NO SABE,5.5463149999999999
May 2018 - Oct 2018,RURAL,NADA / POCO,65.788920000000005
May 2018 - Oct 2018,RURAL,SUFICIENTE / BASTANTE,21.96218
May 2018 - Oct 2018,RURAL,NO SABE,12.248900000000001
Jun 2018 - Nov 2018,NACIONAL,NADA / POCO,64.104249999999993
Jun 2018 - Nov 2018,NACIONAL,SUFICIENTE / BASTANTE,29.25432
Jun 2018 - Nov 2018,NACIONAL,NO SABE,6.6414280000000003
Jun 2018 - Nov 2018,URBANO,NADA / POCO,63.711550000000003
Jun 2018 - Nov 2018,URBANO,SUFICIENTE / BASTANTE,30.945129999999999
Jun 2018 - Nov 2018,URBANO,NO SABE,5.3433229999999998
Jun 2018 - Nov 2018,RURAL,NADA / POCO,65.790940000000006
Jun 2018 - Nov 2018,RURAL,SUFICIENTE / BASTANTE,21.992090000000001
Jun 2018 - Nov 2018,RURAL,NO SABE,12.21697
Jul 2018 - Dic 2018,NACIONAL,NADA / POCO,64.079800000000006
Jul 2018 - Dic 2018,NACIONAL,SUFICIENTE / BASTANTE,29.223140000000001
Jul 2018 - Dic 2018,NACIONAL,NO SABE,6.6970520000000002
Jul 2018 - Dic 2018,URBANO,NADA / POCO,63.617040000000003
Jul 2018 - Dic 2018,URBANO,SUFICIENTE / BASTANTE,31.08897
Jul 2018 - Dic 2018,URBANO,NO SABE,5.2939870000000004
Jul 2018 - Dic 2018,RURAL,NADA / POCO,66.077060000000003
Jul 2018 - Dic 2018,RURAL,SUFICIENTE / BASTANTE,21.170359999999999
Jul 2018 - Dic 2018,RURAL,NO SABE,12.75258
Ago 2018 - Ene 2019,NACIONAL,NADA / POCO,63.753490447997997
Ago 2018 - Ene 2019,NACIONAL,SUFICIENTE / BASTANTE,29.292169570922798
Ago 2018 - Ene 2019,NACIONAL,NO SABE,6.9543385505676198
Ago 2018 - Ene 2019,URBANO,NADA / POCO,63.120243072509702
Ago 2018 - Ene 2019,URBANO,SUFICIENTE / BASTANTE,31.225355148315401
Ago 2018 - Ene 2019,URBANO,NO SABE,5.6543993949890101
Ago 2018 - Ene 2019,RURAL,NADA / POCO,66.488708496093693
Ago 2018 - Ene 2019,RURAL,SUFICIENTE / BASTANTE,20.942049026489201
Ago 2018 - Ene 2019,RURAL,NO SABE,12.569240570068301
Set 2018 - Feb 2019,NACIONAL,NADA / POCO,62.643428802490199
Set 2018 - Feb 2019,NACIONAL,SUFICIENTE / BASTANTE,30.075384140014599
Set 2018 - Feb 2019,NACIONAL,NO SABE,7.2811875343322701
Set 2018 - Feb 2019,URBANO,NADA / POCO,61.822391510009702
Set 2018 - Feb 2019,URBANO,SUFICIENTE / BASTANTE,32.236610412597599
Set 2018 - Feb 2019,URBANO,NO SABE,5.9409985542297301
Set 2018 - Feb 2019,RURAL,NADA / POCO,66.194976806640597
Set 2018 - Feb 2019,RURAL,SUFICIENTE / BASTANTE,20.726613998413001
Set 2018 - Feb 2019,RURAL,NO SABE,13.078412055969199
Oct 2018 - Mar 2019,NACIONAL,NADA / POCO,62.551826477050703
Oct 2018 - Mar 2019,NACIONAL,SUFICIENTE / BASTANTE,30.2982063293457
Oct 2018 - Mar 2019,NACIONAL,NO SABE,7.1499695777893004
Oct 2018 - Mar 2019,URBANO,NADA / POCO,61.900264739990199
Oct 2018 - Mar 2019,URBANO,SUFICIENTE / BASTANTE,32.411476135253899
Oct 2018 - Mar 2019,URBANO,NO SABE,5.6882605552673304
Oct 2018 - Mar 2019,RURAL,NADA / POCO,65.374740600585895
Oct 2018 - Mar 2019,RURAL,SUFICIENTE / BASTANTE,21.1423645019531
Oct 2018 - Mar 2019,RURAL,NO SABE,13.482892036437899
Nov 2018 - Abr 2019,NACIONAL,NADA / POCO,61.963333129882798
Nov 2018 - Abr 2019,NACIONAL,SUFICIENTE / BASTANTE,30.7516555786132
Nov 2018 - Abr 2019,NACIONAL,NO SABE,7.2850103378295801
Nov 2018 - Abr 2019,URBANO,NADA / POCO,61.358322143554602
Nov 2018 - Abr 2019,URBANO,SUFICIENTE / BASTANTE,32.845981597900298
Nov 2018 - Abr 2019,URBANO,NO SABE,5.7956967353820801
Nov 2018 - Abr 2019,RURAL,NADA / POCO,64.592567443847599
Nov 2018 - Abr 2019,RURAL,SUFICIENTE / BASTANTE,21.650245666503899
Nov 2018 - Abr 2019,RURAL,NO SABE,13.7571897506713
Dic 2018 - May 2019,NACIONAL,NADA / POCO,62.2180976867675
Dic 2018 - May 2019,NACIONAL,SUFICIENTE / BASTANTE,30.407588958740199
Dic 2018 - May 2019,NACIONAL,NO SABE,7.3743138313293404
Dic 2018 - May 2019,URBANO,NADA / POCO,61.711898803710902
Dic 2018 - May 2019,URBANO,SUFICIENTE / BASTANTE,32.329124450683501
Dic 2018 - May 2019,URBANO,NO SABE,5.9589757919311497
Dic 2018 - May 2019,RURAL,NADA / POCO,64.414352416992102
Dic 2018 - May 2019,RURAL,SUFICIENTE / BASTANTE,22.070550918579102
Dic 2018 - May 2019,RURAL,NO SABE,13.5150938034057
Ene 2019 - Jun 2019,NACIONAL,NADA / POCO,62.059638977050703
Ene 2019 - Jun 2019,NACIONAL,SUFICIENTE / BASTANTE,30.799777984619102
Ene 2019 - Jun 2019,NACIONAL,NO SABE,7.1405839920043901
Ene 2019 - Jun 2019,URBANO,NADA / POCO,61.570037841796797
Ene 2019 - Jun 2019,URBANO,SUFICIENTE / BASTANTE,32.714221954345703
Ene 2019 - Jun 2019,URBANO,NO SABE,5.7157416343688903
Ene 2019 - Jun 2019,RURAL,NADA / POCO,64.181045532226506
Ene 2019 - Jun 2019,RURAL,SUFICIENTE / BASTANTE,22.504611968994102
Ene 2019 - Jun 2019,RURAL,NO SABE,13.314344406127899
Feb 2019 - Jul 2019,NACIONAL,NADA / POCO,61.554313659667898
Feb 2019 - Jul 2019,NACIONAL,SUFICIENTE / BASTANTE,31.544078826904201
Feb 2019 - Jul 2019,NACIONAL,NO SABE,6.9016098976135201
Feb 2019 - Jul 2019,URBANO,NADA / POCO,60.934074401855398
Feb 2019 - Jul 2019,URBANO,SUFICIENTE / BASTANTE,33.567604064941399
Feb 2019 - Jul 2019,URBANO,NO SABE,5.4983215332031197
Feb 2019 - Jul 2019,RURAL,NADA / POCO,64.257186889648395
Feb 2019 - Jul 2019,RURAL,SUFICIENTE / BASTANTE,22.725929260253899
Feb 2019 - Jul 2019,RURAL,NO SABE,13.016881942749
Mar 2019 - Ago 2019,NACIONAL,NADA / POCO,61.746822357177699
Mar 2019 - Ago 2019,NACIONAL,SUFICIENTE / BASTANTE,31.4416809082031
Mar 2019 - Ago 2019,NACIONAL,NO SABE,6.8114981651306099
Mar 2019 - Ago 2019,URBANO,NADA / POCO,61.354568481445298
